             t             r           psi            cs            qs                 p               sig             A             V            Q2             S
      0.000000     -0.000000     -1.570796      0.954050      0.000000       -507.882845        266.171968      0.000000      0.000000     -0.091774     11.025723
      0.009804      0.107904     -1.467568      0.956275      0.000000       -507.936929        265.761915      0.036676      0.000102     -0.091774     11.025723
      0.019608      0.214656     -1.364045      0.959197      0.000000       -508.135526        265.272516      0.146312      0.001617     -0.091774     11.025723
      0.029412      0.319109     -1.260176      0.962749      0.000000       -508.540673        264.786256      0.327736      0.008049     -0.091774     11.025723
      0.039216      0.420124     -1.155870      0.967380      0.000000       -509.258030        264.287070      0.579000      0.024842     -0.091774     11.025723
      0.049020      0.516585     -1.050973      0.973824      0.000000       -510.470544        263.757033      0.897387      0.058803     -0.091774     11.025723
      0.058824      0.607396     -0.945228      0.983368      0.000000       -512.510273        263.174704      1.279432      0.117380     -0.091774     11.025723
      0.068627      0.691479     -0.838181      0.998458      0.000000       -516.016768        262.512650      1.720930      0.207833     -0.091774     11.025723
      0.078431      0.767755     -0.728996      1.024138      0.000000       -522.316373        261.734210      2.216947      0.336405     -0.091774     11.025723
      0.088235      0.835092     -0.615997      1.071832      0.000000       -534.416420        260.791871      2.761800      0.507533     -0.091774     11.025723
      0.098039      0.892167     -0.495507      1.169971      0.000000       -559.801537        259.644835      3.348988      0.723168     -0.091774     11.025723
      0.107843      0.937105     -0.358774      1.389076      0.000000       -617.165605        258.417824      3.970952      0.982117     -0.091774     11.025723
      0.117647      0.966652     -0.188822      1.749859      0.000000       -714.932030        258.474207      4.618451      1.278722     -0.091774     11.025723
      0.127451      0.977085     -0.015537      1.153990      0.000000       -575.491550        264.312038      5.279603      1.598611     -0.091774     11.025723
      0.137255      0.974610      0.040866      0.039724      0.000000       -289.984619        272.306749      5.942716      1.922195     -0.091774     11.025723
      0.147059      0.970752      0.026136     -0.216783      0.000000       -225.339784        277.172328      6.603248      2.243183     -0.091774     11.025723
      0.156863      0.969140      0.004861     -0.155310      0.000000       -245.853611        280.487985      7.261887      2.562500     -0.091774     11.025723
      0.166667      0.969303     -0.005888     -0.045858      0.000000       -279.494535        283.522453      7.920100      2.881443     -0.091774     11.025723
      0.176471      0.970046     -0.006607      0.022748      0.000000       -302.169351        286.795794      8.578683      3.200739     -0.091774     11.025723
      0.186275      0.970578     -0.003024      0.035783      0.000000       -309.577773        290.385747      9.237725      3.520484     -0.091774     11.025723
      0.196078      0.970722      0.000066      0.019291      0.000000       -308.686819        294.140803      9.896993      3.840452     -0.091774     11.025723
      0.205882      0.970639      0.001140      0.001922      0.000000       -307.485419        297.901953     10.556269      4.160429     -0.091774     11.025723
      0.215686      0.970524      0.000859     -0.005410      0.000000       -309.135458        301.607109     11.215470      4.480332     -0.091774     11.025723
      0.225490      0.970465      0.000256     -0.004906      0.000000       -313.060239        305.267235     11.874609      4.800175     -0.091774     11.025723
      0.235294      0.970460     -0.000114     -0.001889      0.000000       -317.731865        308.912502     12.533728      5.120000     -0.091774     11.025723
      0.245098      0.970478     -0.000186      0.000304      0.000000       -322.165692        312.562506     13.192854      5.439830     -0.091774     11.025723
      0.254902      0.970495     -0.000106      0.000940      0.000000       -326.133051        316.221792     13.851992      5.759673     -0.091774     11.025723
      0.264706      0.970501     -0.000016      0.000641      0.000000       -329.814972        319.886752     14.511139      6.079523     -0.091774     11.025723
      0.274510      0.970500      0.000027      0.000167      0.000000       -333.441822        323.552804     15.170286      6.399375     -0.091774     11.025723
      0.284314      0.970497      0.000028     -0.000104      0.000000       -337.131176        327.217616     15.829432      6.719225     -0.091774     11.025723
      0.294118      0.970495      0.000013     -0.000147      0.000000       -340.891994        330.881008     16.488576      7.039073     -0.091774     11.025723
      0.303922      0.970494     -0.000000     -0.000081      0.000000       -344.687635        334.543707     17.147719      7.358920     -0.091774     11.025723
      0.313725      0.970494     -0.000005     -0.000012      0.000000       -348.484837        338.206376     17.806862      7.678767     -0.091774     11.025723
      0.323529      0.970495     -0.000004      0.000021      0.000000       -352.270096        341.869282     18.466006      7.998615     -0.091774     11.025723
      0.333333      0.970495     -0.000001      0.000022      0.000000       -356.044841        345.532397     19.125149      8.318463     -0.091774     11.025723
      0.343137      0.970495      0.000000      0.000010      0.000000       -359.815386        349.195596     19.784293      8.638311     -0.091774     11.025723
      0.352941      0.970495      0.000001      0.000000      0.000000       -363.586446        352.858784     20.443437      8.958159     -0.091774     11.025723
      0.362745      0.970495      0.000001     -0.000004      0.000000       -367.359560        356.521932     21.102581      9.278006     -0.091774     11.025723
      0.372549      0.970495      0.000000     -0.000003      0.000000       -371.134214        360.185048     21.761724      9.597854     -0.091774     11.025723
