             t             r           psi            cs            qs                 p               sig             A             V            Q2             S
      0.000000      0.000000     -1.570796      0.011815      0.000000         -0.048011          2.031823      0.000000     -0.000000     -0.493297      6.183465
      0.009804      0.060622     -1.570053      0.013147      0.000000         -0.048169          1.895200      0.011546      0.000000     -0.493297      6.183465
      0.019608      0.121244     -1.569189      0.015460      0.000000         -0.048782          1.698645      0.046182      0.000002     -0.493297      6.183465
      0.029412      0.181866     -1.568161      0.018637      0.000000         -0.049996          1.509140      0.103910      0.000012     -0.493297      6.183465
      0.039216      0.242488     -1.566901      0.023209      0.000000         -0.052057          1.325558      0.184728      0.000040     -0.493297      6.183465
      0.049020      0.303110     -1.565300      0.030128      0.000000         -0.055355          1.146994      0.288637      0.000107     -0.493297      6.183465
      0.058824      0.363731     -1.563165      0.041242      0.000000         -0.060534          0.972851      0.415637      0.000247     -0.493297      6.183465
      0.068627      0.424350     -1.560139      0.060471      0.000000         -0.068725          0.802996      0.565728      0.000517     -0.493297      6.183465
      0.078431      0.484968     -1.555491      0.097077      0.000000         -0.082077          0.638058      0.738908      0.001026     -0.493297      6.183465
      0.088235      0.545579     -1.547538      0.176314      0.000000         -0.105094          0.480008      0.935176      0.001990     -0.493297      6.183465
      0.098039      0.606173     -1.531703      0.381239      0.000000         -0.148593          0.333382      1.154528      0.003914     -0.493297      6.183465
      0.107843      0.666698     -1.492492      1.055356      0.000000         -0.243908          0.207991      1.396951      0.008235     -0.493297      6.183465
      0.117647      0.726779     -1.365142      3.736017      0.000000         -0.504252          0.125530      1.662371      0.020272     -0.493297      6.183465
      0.127451      0.782834     -0.972557      8.864189      0.000000         -1.289889          0.134593      1.950162      0.060272     -0.493297      6.183465
      0.137255      0.821641     -0.456554      7.054541      0.000000         -2.525636          0.310010      2.256494      0.153433     -0.493297      6.183465
      0.147059      0.838493     -0.146492      3.401434      0.000000         -3.021404          0.659512      2.573234      0.279432     -0.493297      6.183465
      0.156863      0.842605     -0.010013      1.345585      0.000000         -2.777799          1.096938      2.893659      0.413795     -0.493297      6.183465
      0.166667      0.841446      0.038648      0.386909      0.000000         -2.432516          1.544992      3.214479      0.548865     -0.493297      6.183465
      0.176471      0.838704      0.047742     -0.025849      0.000000         -2.296530          1.971086      3.534481      0.683147     -0.493297      6.183465
      0.186275      0.835978      0.040698     -0.177458      0.000000         -2.411887          2.369811      3.853411      0.816533     -0.493297      6.183465
      0.196078      0.833868      0.028668     -0.206075      0.000000         -2.725882          2.746029      4.171410      0.949194     -0.493297      6.183465
      0.205882      0.832498      0.016789     -0.180387      0.000000         -3.171051          3.106900      4.488747      1.081350     -0.493297      6.183465
      0.215686      0.831786      0.007176     -0.135386      0.000000         -3.690054          3.458940      4.805692      1.213204     -0.493297      6.183465
      0.225490      0.831570      0.000401     -0.088750      0.000000         -4.240421          3.807184      5.122465      1.344924     -0.493297      6.183465
      0.235294      0.831683     -0.003722     -0.048757      0.000000         -4.793400          4.155110      5.439225      1.476633     -0.493297      6.183465
      0.245098      0.831978     -0.005708     -0.018431      0.000000         -5.331502          4.504844      5.756066      1.608409     -0.493297      6.183465
      0.254902      0.832344     -0.006156      0.002102      0.000000         -5.845956          4.857440      6.073035      1.740291     -0.493297      6.183465
      0.264706      0.832705     -0.005624      0.014177      0.000000         -6.334338          5.213173      6.390145      1.872290     -0.493297      6.183465
      0.274510      0.833015     -0.004569      0.019708      0.000000         -6.798463          5.571810      6.707384      2.004397     -0.493297      6.183465
      0.284314      0.833255     -0.003327      0.020656      0.000000         -7.242573          5.932830      7.024728      2.136593     -0.493297      6.183465
      0.294118      0.833420     -0.002122      0.018742      0.000000         -7.671918          6.295602      7.342149      2.268853     -0.493297      6.183465
      0.303922      0.833516     -0.001085      0.015329      0.000000         -8.091733          6.659502      7.659620      2.401154     -0.493297      6.183465
      0.313725      0.833556     -0.000274      0.011400      0.000000         -8.506607          7.023985      7.977116      2.533476     -0.493297      6.183465
      0.323529      0.833554      0.000300      0.007601      0.000000         -8.920165          7.388624      8.294618      2.665805     -0.493297      6.183465
      0.333333      0.833524      0.000658      0.004305      0.000000         -9.334990          7.753113      8.612114      2.798128     -0.493297      6.183465
      0.343137      0.833478      0.000836      0.001684      0.000000         -9.752696          8.117262      8.929595      2.930438     -0.493297      6.183465
      0.352941      0.833425      0.000877     -0.000231      0.000000        -10.174090          8.480976      9.247058      3.062733     -0.493297      6.183465
      0.362745      0.833373      0.000821     -0.001493      0.000000        -10.599364          8.844230      9.564500      3.195011     -0.493297      6.183465
      0.372549      0.833327      0.000707     -0.002202      0.000000        -11.028277          9.207053      9.881923      3.327273     -0.493297      6.183465
      0.382353      0.833288      0.000563     -0.002477      0.000000        -11.460324          9.569506     10.199330      3.459522     -0.493297      6.183465
      0.392157      0.833259      0.000413     -0.002436      0.000000        -11.894872          9.931662     10.516724      3.591759     -0.493297      6.183465
      0.401961      0.833238      0.000272     -0.002184      0.000000        -12.331256         10.293600     10.834108      3.723989     -0.493297      6.183465
      0.411765      0.833225      0.000151     -0.001809      0.000000        -12.768854         10.655394     11.151486      3.856214     -0.493297      6.183465
      0.421569      0.833219      0.000054     -0.001381      0.000000        -13.207129         11.017108     11.468861      3.988436     -0.493297      6.183465
      0.431373      0.833218     -0.000017     -0.000948      0.000000        -13.645653         11.378792     11.786234      4.120656     -0.493297      6.183465
      0.441176      0.833221     -0.000062     -0.000543      0.000000        -14.084112         11.740484     12.103608      4.252877     -0.493297      6.183465
      0.450980      0.833225     -0.000083     -0.000184      0.000000        -14.522307         12.102207     12.420983      4.385099     -0.493297      6.183465
      0.460784      0.833230     -0.000085      0.000122      0.000000        -14.960140         12.463974     12.738360      4.517323     -0.493297      6.183465
      0.470588      0.833235     -0.000070      0.000378      0.000000        -15.397602         12.825784     13.055739      4.649548     -0.493297      6.183465
      0.480392      0.833238     -0.000040      0.000592      0.000000        -15.834760         13.187630     13.373119      4.781774     -0.493297      6.183465
      0.490196      0.833240      0.000001      0.000776      0.000000        -16.271744         13.549497     13.690500      4.914002     -0.493297      6.183465
      0.500000      0.833238      0.000054      0.000949      0.000000        -16.708740         13.911363     14.007882      5.046229     -0.493297      6.183465
      0.509804      0.833233      0.000117      0.001126      0.000000        -17.145977         14.273200     14.325262      5.178455     -0.493297      6.183465
      0.519608      0.833224      0.000191      0.001329      0.000000        -17.583736         14.634975     14.642639      5.310679     -0.493297      6.183465
      0.529412      0.833210      0.000279      0.001580      0.000000        -18.022346         14.996649     14.960012      5.442899     -0.493297      6.183465
      0.539216      0.833190      0.000384      0.001902      0.000000        -18.462196         15.358176     15.277378      5.575114     -0.493297      6.183465
      0.549020      0.833163      0.000511      0.002321      0.000000        -18.903754         15.719500     15.594735      5.707322     -0.493297      6.183465
      0.558824      0.833127      0.000668      0.002869      0.000000        -19.347583         16.080554     15.912081      5.839519     -0.493297      6.183465
