             t             r           psi            cs            qs                 p               sig             A             V            Q2             S
      0.000000      0.000000     -1.570796      0.982815      0.000000      -1018.230252        518.017258      0.000000     -0.000000     -0.087982      4.612067
      0.009804      0.045201     -1.526352      0.983179      0.000000      -1018.237817        517.897206      0.006422      0.000003     -0.087982      4.612067
      0.019608      0.090314     -1.481883      0.983765      0.000000      -1018.267971        517.685759      0.025675      0.000052     -0.087982      4.612067
      0.029412      0.135247     -1.437387      0.984371      0.000000      -1018.322227        517.477955      0.057722      0.000260     -0.087982      4.612067
      0.039216      0.179913     -1.392863      0.985012      0.000000      -1018.404347        517.272685      0.102498      0.000818     -0.087982      4.612067
      0.049020      0.224223     -1.348309      0.985700      0.000000      -1018.518883        517.068836      0.159916      0.001986     -0.087982      4.612067
      0.058824      0.268087     -1.303723      0.986448      0.000000      -1018.671410        516.865275      0.229860      0.004089     -0.087982      4.612067
      0.068627      0.311420     -1.259101      0.987271      0.000000      -1018.868812        516.660847      0.312194      0.007512     -0.087982      4.612067
      0.078431      0.354134     -1.214440      0.988188      0.000000      -1019.119639        516.454361      0.406752      0.012692     -0.087982      4.612067
      0.088235      0.396143     -1.169735      0.989220      0.000000      -1019.434575        516.244577      0.513348      0.020108     -0.087982      4.612067
      0.098039      0.437362     -1.124980      0.990396      0.000000      -1019.827065        516.030186      0.631768      0.030272     -0.087982      4.612067
      0.107843      0.477709     -1.080168      0.991749      0.000000      -1020.314149        515.809797      0.761777      0.043722     -0.087982      4.612067
      0.117647      0.517100     -1.035290      0.993323      0.000000      -1020.917597        515.581905      0.903114      0.061004     -0.087982      4.612067
      0.127451      0.555455     -0.990335      0.995173      0.000000      -1021.665469        515.344868      1.055498      0.082668     -0.087982      4.612067
      0.137255      0.592695     -0.945289      0.997370      0.000000      -1022.594281        515.096870      1.218621      0.109251     -0.087982      4.612067
      0.147059      0.628740     -0.900134      1.000009      0.000000      -1023.752056        514.835890      1.392157      0.141270     -0.087982      4.612067
      0.156863      0.663515     -0.854847      1.003211      0.000000      -1025.202665        514.559650      1.575755      0.179207     -0.087982      4.612067
      0.166667      0.696944     -0.809399      1.007144      0.000000      -1027.032111        514.265581      1.769042      0.223500     -0.087982      4.612067
      0.176471      0.728952     -0.763754      1.012035      0.000000      -1029.357729        513.950776      1.971627      0.274534     -0.087982      4.612067
      0.186275      0.759466     -0.717859      1.018195      0.000000      -1032.341853        513.611968      2.183095      0.332628     -0.087982      4.612067
      0.196078      0.788412     -0.671650      1.026064      0.000000      -1036.212381        513.245542      2.403012      0.398031     -0.087982      4.612067
      0.205882      0.815715     -0.625035      1.036267      0.000000      -1041.294031        512.847653      2.630920      0.470909     -0.087982      4.612067
      0.215686      0.841301     -0.577889      1.049706      0.000000      -1048.056046        512.414549      2.866343      0.551343     -0.087982      4.612067
      0.225490      0.865087     -0.530039      1.067700      0.000000      -1057.184391        511.943353      3.108781      0.639320     -0.087982      4.612067
      0.235294      0.886990     -0.481237      1.092184      0.000000      -1069.686910        511.433843      3.357712      0.734731     -0.087982      4.612067
      0.245098      0.906912     -0.431130      1.125962      0.000000      -1087.029018        510.892374      3.612586      0.837363     -0.087982      4.612067
      0.254902      0.924741     -0.379215      1.172890      0.000000      -1111.239968        510.340462      3.872826      0.946894     -0.087982      4.612067
      0.264706      0.940339     -0.324796      1.237408      0.000000      -1144.704689        509.833313      4.137817      1.062884     -0.087982      4.612067
      0.274510      0.953536     -0.267014      1.321349      0.000000      -1188.614237        509.497837      4.406904      1.184756     -0.087982      4.612067
      0.284314      0.964126     -0.205176      1.412406      0.000000      -1237.234311        509.598805      4.679375      1.311763     -0.087982      4.612067
      0.294118      0.971896     -0.139945      1.457429      0.000000      -1264.386642        510.597950      4.954458      1.442936     -0.087982      4.612067
      0.303922      0.976744     -0.075716      1.348189      0.000000      -1215.358281        513.011608      5.231334      1.577052     -0.087982      4.612067
      0.313725      0.978883     -0.021419      1.021507      0.000000      -1055.836994        516.846115      5.509191      1.712758     -0.087982      4.612067
      0.323529      0.978951      0.015143      0.595802      0.000000       -842.982695        521.265040      5.787343      1.848914     -0.087982      4.612067
      0.333333      0.977789      0.033614      0.241615      0.000000       -663.876525        525.321315      6.065320      1.984859     -0.087982      4.612067
      0.343137      0.976110      0.038958      0.015242      0.000000       -549.215031        528.630586      6.342880      2.120349     -0.087982      4.612067
      0.352941      0.974382      0.036567     -0.106868      0.000000       -488.068121        531.238044      6.619947      2.255353     -0.087982      4.612067
      0.362745      0.972861      0.030311     -0.161101      0.000000       -462.025748        533.318067      6.896549      2.389926     -0.087982      4.612067
      0.372549      0.971663      0.022608     -0.174487      0.000000       -457.142901        535.037234      7.172763      2.524151     -0.087982      4.612067
      0.382353      0.970817      0.014886     -0.164148      0.000000       -464.521732        536.524044      7.448687      2.658117     -0.087982      4.612067
      0.392157      0.970304      0.007960     -0.140667      0.000000       -478.655388        537.872437      7.724418      2.791911     -0.087982      4.612067
      0.401961      0.970078      0.002261     -0.110797      0.000000       -496.042655        539.150764      8.000046      2.925613     -0.087982      4.612067
      0.411765      0.970079     -0.002032     -0.079079      0.000000       -514.341203        540.409006      8.275643      3.059286     -0.087982      4.612067
      0.421569      0.970241     -0.004911     -0.048703      0.000000       -531.909381        541.683375      8.551265      3.192982     -0.087982      4.612067
      0.431373      0.970503     -0.006491     -0.021924      0.000000       -547.585947        542.998925      8.826949      3.326737     -0.087982      4.612067
      0.441176      0.970811     -0.006971     -0.000221      0.000000       -560.604231        544.370997      9.102715      3.460570     -0.087982      4.612067
      0.450980      0.971121     -0.006599      0.015653      0.000000       -570.568818        545.806220      9.378569      3.594490     -0.087982      4.612067
      0.460784      0.971399     -0.005644      0.025641      0.000000       -577.442122        547.303621      9.654508      3.728492     -0.087982      4.612067
      0.470588      0.971626     -0.004361      0.030295      0.000000       -581.506234        548.856139      9.930518      3.862565     -0.087982      4.612067
      0.480392      0.971792     -0.002970      0.030628      0.000000       -583.287367        550.452555     10.206585      3.996693     -0.087982      4.612067
      0.490196      0.971896     -0.001637      0.027911      0.000000       -583.452211        552.079592     10.482690      4.130859     -0.087982      4.612067
      0.500000      0.971943     -0.000472      0.023462      0.000000       -582.699558        553.723852     10.758816      4.265046     -0.087982      4.612067
      0.509804      0.971942      0.000476      0.018485      0.000000       -581.671747        555.373254     11.034948      4.399238     -0.087982      4.612067
      0.519608      0.971903      0.001207      0.013969      0.000000       -580.901184        557.017849     11.311075      4.533426     -0.087982      4.612067
      0.529412      0.971835      0.001758      0.010660      0.000000       -580.794679        558.649995     11.587186      4.667598     -0.087982      4.612067
      0.539216      0.971746      0.002197      0.009096      0.000000       -581.648921        560.264025     11.863275      4.801748     -0.087982      4.612067
      0.549020      0.971637      0.002613      0.009668      0.000000       -583.686750        561.855558     12.139335      4.935870     -0.087982      4.612067
      0.558824      0.971508      0.003109      0.012714      0.000000       -587.104576        563.420606     12.415362      5.069960     -0.087982      4.612067
      0.568627      0.971353      0.003805      0.018607      0.000000       -592.124001        564.954553     12.691349      5.204011     -0.087982      4.612067
      0.578431      0.971159      0.004842      0.027851      0.000000       -599.042908        566.451083     12.967287      5.338013     -0.087982      4.612067
      0.588235      0.970907      0.006385      0.041162      0.000000       -608.281724        567.901081     13.243161      5.471954     -0.087982      4.612067
      0.598039      0.970571      0.008640      0.059524      0.000000       -620.418040        569.291567     13.518953      5.605812     -0.087982      4.612067
      0.607843      0.970111      0.011863      0.084216      0.000000       -636.197202        570.604784     13.794633      5.739558     -0.087982      4.612067
      0.617647      0.969479      0.016374      0.116746      0.000000       -656.498275        571.817697     14.070159      5.873150     -0.087982      4.612067
