             t             r           psi            cs            qs                 p               sig             A             V            Q2             S
      0.000000      0.000000     -1.570796     -0.000209      0.000000         -0.001183          2.827875      0.000000      0.000000      0.105557      8.499567
      0.009804      0.083329     -1.570778     -0.000240      0.000000         -0.001189          2.582660      0.021814      0.000000      0.105557      8.499567
      0.019608      0.166658     -1.570756     -0.000292      0.000000         -0.001213          2.271357      0.087258      0.000000      0.105557      8.499567
      0.029412      0.249987     -1.570729     -0.000371      0.000000         -0.001264          1.969494      0.196330      0.000001      0.105557      8.499567
      0.039216      0.333316     -1.570693     -0.000502      0.000000         -0.001360          1.672687      0.349030      0.000003      0.105557      8.499567
      0.049020      0.416645     -1.570642     -0.000742      0.000000         -0.001532          1.376892      0.545360      0.000007      0.105557      8.499567
      0.058824      0.499975     -1.570562     -0.001248      0.000000         -0.001852          1.078687      0.785318      0.000018      0.105557      8.499567
      0.068627      0.583304     -1.570413     -0.002565      0.000000         -0.002501          0.776220      1.068905      0.000042      0.105557      8.499567
      0.078431      0.666633     -1.570045     -0.007489      0.000000         -0.004070          0.472389      1.396121      0.000097      0.105557      8.499567
      0.088235      0.749962     -1.568392     -0.048637      0.000000         -0.009682          0.186748      1.766966      0.000276      0.105557      8.499567
      0.098039      0.833260     -1.469631     -9.118561      0.000000         -0.118755          0.012853      2.181438      0.003260      0.105557      8.499567
      0.107843      0.888244     -0.259771     -7.264406      0.000000         -2.910457          0.348455      2.635149      0.134313      0.105557      8.499567
      0.117647      0.894932      0.014577     -0.969511      0.000000         -2.499621          1.197827      3.102902      0.341960      0.105557      8.499567
      0.127451      0.892270      0.034420      0.155722      0.000000         -1.982674          2.055967      3.570828      0.550947      0.105557      8.499567
      0.137255      0.890145      0.015781      0.224795      0.000000         -2.547896          2.835795      4.037370      0.758738      0.105557      8.499567
      0.147059      0.889493      0.001447      0.114823      0.000000         -3.611566          3.577889      4.503202      0.965960      0.105557      8.499567
      0.156863      0.889653     -0.004062      0.025547      0.000000         -4.739919          4.314990      4.968938      1.173104      0.105557      8.499567
      0.166667      0.890021     -0.004192     -0.015203      0.000000         -5.762439          5.060266      5.434832      1.380386      0.105557      8.499567
