             t             r           psi            cs            qs                 p               sig             A             V            Q2             S
      0.000000      0.000000     -1.570796     -0.982277      0.000000      -1520.114195        773.770381      0.000000      0.000000      0.019484      8.108828
      0.009804      0.079418     -1.492690     -0.982828      0.000000      -1520.142820        773.484382      0.019845      0.000031      0.019484      8.108828
      0.019608      0.158351     -1.414528     -0.983560      0.000000      -1520.246214        773.112219      0.079258      0.000489      0.019484      8.108828
      0.029412      0.236317     -1.336305     -0.984379      0.000000      -1520.444342        772.745799      0.177877      0.002452      0.019484      8.108828
      0.039216      0.312838     -1.258012     -0.985333      0.000000      -1520.767864        772.378713      0.315099      0.007643      0.019484      8.108828
      0.049020      0.387443     -1.179635     -0.986489      0.000000      -1521.261475        772.004209      0.490084      0.018327      0.019484      8.108828
      0.058824      0.459673     -1.101156     -0.987937      0.000000      -1521.991688        771.614930      0.701761      0.037172      0.019484      8.108828
      0.068627      0.529078     -1.022545     -0.989814      0.000000      -1523.059790        771.202528      0.948830      0.067084      0.019484      8.108828
      0.078431      0.595224     -0.943762     -0.992330      0.000000      -1524.624262        770.757124      1.229770      0.111024      0.019484      8.108828
      0.088235      0.657692     -0.864742     -0.995819      0.000000      -1526.941234        770.266518      1.542849      0.171821      0.019484      8.108828
      0.098039      0.716077     -0.785390     -1.000840      0.000000      -1530.440775        769.715075      1.886128      0.251978      0.019484      8.108828
      0.107843      0.769991     -0.705546     -1.008370      0.000000      -1535.878459        769.082149      2.257470      0.353503      0.019484      8.108828
      0.117647      0.819053     -0.624949     -1.020220      0.000000      -1544.654448        768.340028      2.654545      0.477753      0.019484      8.108828
      0.127451      0.862885     -0.543129     -1.039955      0.000000      -1559.529274        767.452060      3.074837      0.625314      0.019484      8.108828
      0.137255      0.901084     -0.459199     -1.075099      0.000000      -1586.327213        766.375085      3.515634      0.795903      0.019484      8.108828
      0.147059      0.933179     -0.371356     -1.142423      0.000000      -1638.040289        765.087572      3.974010      0.988308      0.019484      8.108828
      0.156863      0.958513     -0.275787     -1.277081      0.000000      -1742.079158        763.755375      4.446762      1.200314      0.019484      8.108828
      0.166667      0.976030     -0.165854     -1.492090      0.000000      -1910.903708        763.570874      4.930271      1.428480      0.019484      8.108828
      0.176471      0.984422     -0.047694     -1.329903      0.000000      -1802.196145        768.667486      5.420289      1.667356      0.019484      8.108828
      0.186275      0.984923      0.022588     -0.419129      0.000000      -1117.443714        779.152664      5.912369      1.909684      0.019484      8.108828
      0.196078      0.982494      0.031900      0.086523      0.000000       -732.694753        787.185614      6.403762      2.151278      0.019484      8.108828
      0.205882      0.980400      0.019513      0.185941      0.000000       -660.542772        792.154787      6.893955      2.391722      0.019484      8.108828
      0.215686      0.979413      0.005901      0.145181      0.000000       -696.946682        795.763766      7.383376      2.631472      0.019484      8.108828
      0.225490      0.979326     -0.002749      0.071663      0.000000       -758.611982        799.006856      7.872545      2.870996      0.019484      8.108828
      0.235294      0.979699     -0.005799      0.008954      0.000000       -811.804730        802.376429      8.361804      3.110606      0.019484      8.108828
      0.245098      0.980144     -0.004945     -0.025244      0.000000       -842.732882        806.065741      8.851281      3.350428      0.019484      8.108828
      0.254902      0.980445     -0.002543     -0.031289      0.000000       -851.556436        810.056542      9.340949      3.590440      0.019484      8.108828
      0.264706      0.980557     -0.000402     -0.021062      0.000000       -847.510323        814.216498      9.830719      3.830553      0.019484      8.108828
      0.274510      0.980537      0.000728     -0.007652      0.000000       -840.916901        818.409411     10.320508      4.070685      0.019484      8.108828
      0.284314      0.980466      0.000933      0.001510      0.000000       -837.704701        822.558594     10.810272      4.310793      0.019484      8.108828
      0.294118      0.980401      0.000641      0.004980      0.000000       -839.056485        826.648318     11.300000      4.550865      0.019484      8.108828
      0.303922      0.980366      0.000246      0.004503      0.000000       -843.591691        830.696255     11.789703      4.790913      0.019484      8.108828
      0.313725      0.980359     -0.000034      0.002454      0.000000       -849.402496        834.727372     12.279395      5.030951      0.019484      8.108828
      0.323529      0.980367     -0.000148      0.000525      0.000000       -855.116162        838.759772     12.769089      5.270989      0.019484      8.108828
      0.333333      0.980379     -0.000140     -0.000567      0.000000       -860.146313        842.801191     13.258788      5.511033      0.019484      8.108828
      0.343137      0.980388     -0.000080     -0.000836      0.000000       -864.499904        846.851526     13.748493      5.751082      0.019484      8.108828
      0.352941      0.980392     -0.000020     -0.000621      0.000000       -868.453745        850.907122     14.238200      5.991135      0.019484      8.108828
      0.362745      0.980392      0.000015     -0.000273      0.000000       -872.296581        854.964179     14.727909      6.231188      0.019484      8.108828
      0.372549      0.980390      0.000025     -0.000004      0.000000       -876.205653        859.020365     15.217617      6.471241      0.019484      8.108828
      0.382353      0.980388      0.000020      0.000121      0.000000       -880.235586        863.074960     15.707324      6.711292      0.019484      8.108828
      0.392157      0.980387      0.000009      0.000130      0.000000       -884.362971        867.128273     16.197030      6.951343      0.019484      8.108828
      0.401961      0.980387      0.000001      0.000082      0.000000       -888.538084        871.180958     16.686736      7.191394      0.019484      8.108828
      0.411765      0.980387     -0.000003      0.000027      0.000000       -892.719005        875.233566     17.176442      7.431444      0.019484      8.108828
      0.421569      0.980387     -0.000004     -0.000009      0.000000       -896.884100        879.286382     17.666147      7.671495      0.019484      8.108828
      0.431373      0.980388     -0.000003     -0.000022      0.000000       -901.029663        883.339456     18.155854      7.911546      0.019484      8.108828
      0.441176      0.980388     -0.000001     -0.000019      0.000000       -905.161717        887.392707     18.645560      8.151597      0.019484      8.108828
      0.450980      0.980388      0.000000     -0.000010      0.000000       -909.288385        891.446030     19.135266      8.391648      0.019484      8.108828
      0.460784      0.980388      0.000001     -0.000002      0.000000       -913.415554        895.499345     19.624972      8.631699      0.019484      8.108828
      0.470588      0.980388      0.000001      0.000002      0.000000       -917.545758        899.552621     20.114678      8.871750      0.019484      8.108828
      0.480392      0.980388      0.000000      0.000004      0.000000       -921.678981        903.605857     20.604385      9.111801      0.019484      8.108828
      0.490196      0.980388      0.000000      0.000003      0.000000       -925.814036        907.659069     21.094091      9.351852      0.019484      8.108828
      0.500000      0.980388     -0.000000      0.000001      0.000000       -929.949655        911.712274     21.583797      9.591903      0.019484      8.108828
      0.509804      0.980388     -0.000000      0.000000      0.000000       -934.085026        915.765481     22.073503      9.831954      0.019484      8.108828
      0.519608      0.980388     -0.000000     -0.000000      0.000000       -938.219868        919.818696     22.563209     10.072005      0.019484      8.108828
      0.529412      0.980388     -0.000000     -0.000001      0.000000       -942.354255        923.871917     23.052916     10.312056      0.019484      8.108828
      0.539216      0.980388     -0.000000     -0.000000      0.000000       -946.488397        927.925141     23.542622     10.552106      0.019484      8.108828
      0.549020      0.980388      0.000000     -0.000000      0.000000       -950.622487        931.978365     24.032328     10.792157      0.019484      8.108828
      0.558824      0.980388      0.000000      0.000000      0.000000       -954.756638        936.031589     24.522034     11.032208      0.019484      8.108828
      0.568627      0.980388      0.000000      0.000000      0.000000       -958.890880        940.084812     25.011740     11.272259      0.019484      8.108828
      0.578431      0.980388      0.000000      0.000000      0.000000       -963.025197        944.138033     25.501447     11.512310      0.019484      8.108828
