             t             r           psi            cs            qs                 p               sig             A             V            Q2             S
      0.000000      0.000000     -1.570796      0.805800      0.000000        -50.125421         31.102908     -0.000000      0.000000     -0.237100      8.589685
      0.009804      0.084148     -1.502584      0.816498      0.000000        -50.150321         30.833372      0.022271      0.000032     -0.237100      8.589685
      0.019608      0.167899     -1.433229      0.830931      0.000000        -50.240367         30.491310      0.088979      0.000511     -0.237100      8.589685
      0.029412      0.250840     -1.362572      0.847606      0.000000        -50.414957         30.157375      0.199807      0.002586     -0.237100      8.589685
      0.039216      0.332537     -1.290374      0.867739      0.000000        -50.704417         29.825948      0.354211      0.008140     -0.237100      8.589685
      0.049020      0.412528     -1.216278      0.893062      0.000000        -51.154606         29.491492      0.551412      0.019739     -0.237100      8.589685
      0.058824      0.490316     -1.139742      0.926199      0.000000        -51.836682         29.148567      0.790379      0.040538     -0.237100      8.589685
      0.068627      0.565353     -1.059950      0.971276      0.000000        -52.864210         28.791992      1.069802      0.074165     -0.237100      8.589685
      0.078431      0.637012     -0.975634      1.035044      0.000000        -54.423922         28.417471      1.388067      0.124585     -0.237100      8.589685
      0.088235      0.704539     -0.884785      1.128881      0.000000        -56.831315         28.023506      1.743191      0.195928     -0.237100      8.589685
      0.098039      0.766965     -0.784128      1.272092      0.000000        -60.625028         27.616877      2.132745      0.292294     -0.237100      8.589685
      0.107843      0.822953     -0.668300      1.495084      0.000000        -66.677075         27.228293      2.553697      0.417453     -0.237100      8.589685
      0.117647      0.870540     -0.529186      1.827272      0.000000        -75.984545         26.955749      3.002156      0.574243     -0.237100      8.589685
      0.127451      0.906883     -0.359181      2.194273      0.000000        -87.318337         27.062169      3.472964      0.763043     -0.237100      8.589685
      0.137255      0.928890     -0.170808      2.154946      0.000000        -90.098192         28.017051      3.959317      0.978506     -0.237100      8.589685
      0.147059      0.936402     -0.019772      1.334208      0.000000        -71.912604         29.939675      4.453363      1.208016     -0.237100      8.589685
      0.156863      0.934508      0.051853      0.421958      0.000000        -47.817754         32.079486      4.948598      1.439666     -0.237100      8.589685
      0.166667      0.929357      0.063666     -0.071801      0.000000        -33.909172         33.840415      5.441747      1.669045     -0.237100      8.589685
      0.176471      0.924523      0.048846     -0.241613      0.000000        -29.522038         35.198270      5.932156      1.895932     -0.237100      8.589685
