             t             r           psi            cs            qs                 p               sig             A             V            Q2             S
      0.000000      0.000000     -1.570796      0.990155      0.000000      -4461.493739       2252.927473     -0.000000     -0.000000     -0.030953     10.532672
      0.009804      0.103082     -1.468540      0.990425      0.000000      -4461.545828       2252.519576      0.033469      0.000088     -0.030953     10.532672
      0.019608      0.205086     -1.366249      0.990777      0.000000      -4461.736113       2252.029308      0.133528      0.001395     -0.030953     10.532672
      0.029412      0.304946     -1.263919      0.991197      0.000000      -4462.120445       2251.541411      0.299130      0.006943     -0.030953     10.532672
      0.039216      0.401617     -1.161541      0.991734      0.000000      -4462.791701       2251.040519      0.528543      0.021417     -0.030953     10.532672
      0.049020      0.494082     -1.059097      0.992461      0.000000      -4463.905844       2250.509262      0.819367      0.050676     -0.030953     10.532672
      0.058824      0.581370     -0.956564      0.993503      0.000000      -4465.735667       2249.926515      1.168555      0.101133     -0.030953     10.532672
      0.068627      0.662558     -0.853897      0.995088      0.000000      -4468.783333       2249.264463      1.572446      0.179056     -0.030953     10.532672
      0.078431      0.736778     -0.751022      0.997655      0.000000      -4474.035035       2248.483527      2.026797      0.289873     -0.030953     10.532672
      0.088235      0.803228     -0.647794      1.002140      0.000000      -4483.594514       2247.523129      2.526825      0.437522     -0.030953     10.532672
      0.098039      0.861160     -0.543919      1.010759      0.000000      -4502.459561       2246.283996      3.067241      0.623936     -0.030953     10.532672
      0.107843      0.909870     -0.438710      1.029591      0.000000      -4544.334852       2244.593977      3.642291      0.848679     -0.030953     10.532672
      0.117647      0.948624     -0.330292      1.078821      0.000000      -4654.723304       2242.159423      4.245757      1.108779     -0.030953     10.532672
      0.127451      0.976413     -0.212296      1.239530      0.000000      -5016.525485       2238.827082      4.870882      1.398706     -0.030953     10.532672
      0.137255      0.991049     -0.066793      1.504523      0.000000      -5628.213221       2241.151102      5.509945      1.709998     -0.030953     10.532672
      0.147059      0.991977      0.022550      0.136443      0.000000      -2593.127648       2266.174667      6.153753      2.029293     -0.030953     10.532672
      0.156863      0.989957      0.011609     -0.183175      0.000000      -1885.844589       2280.613746      6.796633      2.347731     -0.030953     10.532672
      0.166667      0.989572     -0.002105     -0.069070      0.000000      -2155.238554       2289.239098      7.438726      2.665448     -0.030953     10.532672
      0.176471      0.989957     -0.003755      0.021911      0.000000      -2371.910030       2298.252739      8.080888      2.983237     -0.030953     10.532672
      0.186275      0.990191     -0.000746      0.025535      0.000000      -2390.462612       2308.642960      8.723276      3.301250     -0.030953     10.532672
      0.196078      0.990175      0.000655      0.002604      0.000000      -2348.487137       2319.432437      9.365725      3.619325     -0.030953     10.532672
      0.205882      0.990115      0.000374     -0.005145      0.000000      -2341.268866       2329.995076     10.008140      3.937366     -0.030953     10.532672
      0.215686      0.990100     -0.000039     -0.002214      0.000000      -2358.614037       2340.395805     10.650531      4.255383     -0.030953     10.532672
      0.225490      0.990110     -0.000102      0.000525      0.000000      -2375.515652       2350.799481     11.292922      4.573400     -0.030953     10.532672
      0.235294      0.990117     -0.000023      0.000697      0.000000      -2386.458581       2361.242612     11.935319      4.891423     -0.030953     10.532672
      0.245098      0.990116      0.000017      0.000097      0.000000      -2395.603034       2371.697635     12.577717      5.209448     -0.030953     10.532672
      0.254902      0.990115      0.000011     -0.000136      0.000000      -2405.607034       2382.146976     13.220115      5.527472     -0.030953     10.532672
      0.264706      0.990114     -0.000001     -0.000067      0.000000      -2416.319520       2392.591633     13.862513      5.845495     -0.030953     10.532672
