             t             r           psi            cs            qs                 p               sig             A             V            Q2             S
      0.000000      0.000000     -1.570796     -0.961489      0.000000       -334.299303        173.844502      0.000000      0.000000      0.047497      6.038939
      0.009804      0.059173     -1.513840     -0.963009      0.000000       -334.313161        173.667046      0.011009      0.000009      0.047497      6.038939
      0.019608      0.118154     -1.456761     -0.965180      0.000000       -334.364399        173.404962      0.044001      0.000148      0.047497      6.038939
      0.029412      0.176750     -1.399549     -0.967499      0.000000       -334.458713        173.148203      0.098868      0.000746      0.047497      6.038939
      0.039216      0.234769     -1.342194     -0.970042      0.000000       -334.605363        172.894479      0.175431      0.002341      0.047497      6.038939
      0.049020      0.292016     -1.284680     -0.972893      0.000000       -334.816389        172.641491      0.273439      0.005666      0.047497      6.038939
      0.058824      0.348302     -1.226986     -0.976154      0.000000       -335.107655        172.386909      0.392570      0.011620      0.047497      6.038939
      0.068627      0.403434     -1.169083     -0.979958      0.000000       -335.500278        172.128340      0.532431      0.021245      0.047497      6.038939
      0.078431      0.457223     -1.110934     -0.984478      0.000000       -336.022665        171.863297      0.692557      0.035690      0.047497      6.038939
      0.088235      0.509480     -1.052491     -0.989944      0.000000       -336.713485        171.589162      0.872413      0.056174      0.047497      6.038939
      0.098039      0.560019     -0.993689     -0.996672      0.000000       -337.626071        171.303150      1.071395      0.083943      0.047497      6.038939
      0.107843      0.608651     -0.934442     -1.005097      0.000000       -338.835027        171.002292      1.288828      0.120232      0.047497      6.038939
      0.117647      0.655190     -0.874630     -1.015836      0.000000       -340.446323        170.683448      1.523969      0.166217      0.047497      6.038939
      0.127451      0.699445     -0.814093     -1.029774      0.000000       -342.612858        170.343412      1.776003      0.222975      0.047497      6.038939
      0.137255      0.741220     -0.752606     -1.048205      0.000000       -345.558620        169.979214      2.044045      0.291442      0.047497      6.038939
      0.147059      0.780313     -0.689849     -1.073046      0.000000       -349.615865        169.588846      2.327136      0.372370      0.047497      6.038939
      0.156863      0.816502     -0.625364     -1.107145      0.000000       -355.280029        169.172928      2.624235      0.466292      0.047497      6.038939
      0.166667      0.849542     -0.558487     -1.154667      0.000000       -363.280359        168.738454      2.934219      0.573482      0.047497      6.038939
      0.176471      0.879144     -0.488262     -1.221299      0.000000       -374.627192        168.307124      3.255864      0.693914      0.047497      6.038939
      0.186275      0.904958     -0.413373     -1.313060      0.000000       -390.447081        167.933561      3.587829      0.827208      0.047497      6.038939
      0.196078      0.926549     -0.332278     -1.429495      0.000000       -410.923760        167.742208      3.928626      0.972542      0.047497      6.038939
      0.205882      0.943404     -0.244157     -1.540892      0.000000       -431.627566        167.984700      4.276590      1.128511      0.047497      6.038939
      0.215686      0.955049     -0.151832     -1.547891      0.000000       -436.646714        169.052093      4.629867      1.292931      0.047497      6.038939
      0.225490      0.961408     -0.065804     -1.311091      0.000000       -402.205842        171.225669      4.986483      1.462826      0.047497      6.038939
      0.235294      0.963252     -0.001070     -0.855630      0.000000       -329.895987        174.199845      5.344586      1.635077      0.047497      6.038939
      0.245098      0.962096      0.035606     -0.400572      0.000000       -255.078205        177.222498      5.702766      1.807472      0.047497      6.038939
      0.254902      0.959494      0.049247     -0.086416      0.000000       -202.697042        179.796552      6.060205      1.979029      0.047497      6.038939
      0.264706      0.956547      0.048624      0.087678      0.000000       -173.936562        181.844432      6.416585      2.149527      0.047497      6.038939
      0.274510      0.953880      0.040738      0.166460      0.000000       -161.643364        183.472943      6.771907      2.319052      0.047497      6.038939
      0.284314      0.951779      0.030033      0.188042      0.000000       -159.335302        184.812075      7.126338      2.487791      0.047497      6.038939
      0.294118      0.950328      0.019108      0.177091      0.000000       -162.718728        185.967466      7.480108      2.655957      0.047497      6.038939
      0.303922      0.949492      0.009403      0.148776      0.000000       -169.132955        187.017001      7.833454      2.823755      0.047497      6.038939
      0.313725      0.949176      0.001643      0.112664      0.000000       -176.901318        188.016929      8.186590      2.991367      0.047497      6.038939
      0.323529      0.949254     -0.003910      0.075091      0.000000       -184.917393        189.007604      8.539686      3.158944      0.047497      6.038939
      0.333333      0.949596     -0.007306      0.040377      0.000000       -192.425559        190.017212      8.892864      3.326596      0.047497      6.038939
      0.343137      0.950082     -0.008805      0.011375      0.000000       -198.921451        191.063902      9.246199      3.494395      0.047497      6.038939
      0.352941      0.950609     -0.008798     -0.010315      0.000000       -204.115271        192.157093      9.599725      3.662374      0.047497      6.038939
      0.362745      0.951102     -0.007737     -0.024244      0.000000       -207.916707        193.298653      9.953443      3.830537      0.047497      6.038939
      0.372549      0.951513     -0.006070     -0.030965      0.000000       -210.413371        194.484382     10.307331      3.998862      0.047497      6.038939
      0.382353      0.951817     -0.004188     -0.031775      0.000000       -211.829613        195.705907     10.661352      4.167316      0.047497      6.038939
      0.392157      0.952011     -0.002391     -0.028372      0.000000       -212.468199        196.952790     11.015465      4.335859      0.047497      6.038939
      0.401961      0.952106     -0.000876     -0.022515      0.000000       -212.648085        198.214477     11.369631      4.504454      0.047497      6.038939
      0.411765      0.952122      0.000257     -0.015743      0.000000       -212.653245        199.481774     11.723818      4.673068      0.047497      6.038939
      0.421569      0.952083      0.000993     -0.009219      0.000000       -212.701607        200.747685     12.077999      4.841677      0.047497      6.038939
      0.431373      0.952012      0.001369     -0.003687      0.000000       -212.934905        202.007656     12.432159      5.010266      0.047497      6.038939
      0.441176      0.951927      0.001456      0.000490      0.000000       -213.424367        203.259368     12.786290      5.178827      0.047497      6.038939
      0.450980      0.951843      0.001339      0.003243      0.000000       -214.185248        204.502294     13.140389      5.347357      0.047497      6.038939
      0.460784      0.951771      0.001098      0.004706      0.000000       -215.194181        205.737156     13.494458      5.515860      0.047497      6.038939
      0.470588      0.951714      0.000803      0.005124      0.000000       -216.405430        206.965415     13.848504      5.684339      0.047497      6.038939
      0.480392      0.951676      0.000506      0.004785      0.000000       -217.764124        208.188849     14.202532      5.852802      0.047497      6.038939
      0.490196      0.951654      0.000245      0.003972      0.000000       -219.215920        209.409228     14.556548      6.021255      0.047497      6.038939
      0.500000      0.951646      0.000040      0.002930      0.000000       -220.713295        210.628112     14.910560      6.189702      0.047497      6.038939
