             t             r           psi            cs            qs                 p               sig             A             V            Q2             S
      0.000000     -0.000000     -1.570796      0.990391      0.000000      -4533.644681       2288.815269      0.000000      0.000000     -0.030940     10.194313
      0.009804      0.099781     -1.471802      0.990646      0.000000      -4533.693108       2288.425131      0.031355      0.000077     -0.030940     10.194313
      0.019608      0.198585     -1.372776      0.990979      0.000000      -4533.869738       2287.950178      0.125114      0.001226     -0.030940     10.194313
      0.029412      0.295443     -1.273715      0.991373      0.000000      -4534.223764       2287.478335      0.280358      0.006106     -0.030940     10.194313
      0.039216      0.389404     -1.174609      0.991868      0.000000      -4534.835926       2286.995777      0.495565      0.018865     -0.030940     10.194313
      0.049020      0.479545     -1.075446      0.992529      0.000000      -4535.839052       2286.487038      0.768625      0.044725     -0.030940     10.194313
      0.058824      0.564977     -0.976205      0.993457      0.000000      -4537.459947       2285.933607      1.096857      0.089472     -0.030940     10.194313
      0.068627      0.644854     -0.876851      0.994832      0.000000      -4540.104137       2285.311637      1.477037      0.158864     -0.030940     10.194313
      0.078431      0.718380     -0.777324      0.996994      0.000000      -4544.539878       2284.588068      1.905423      0.258035     -0.030940     10.194313
      0.088235      0.784812     -0.677515      1.000627      0.000000      -4552.332897       2283.713780      2.377792      0.390930     -0.030940     10.194313
      0.098039      0.843461     -0.577212      1.007263      0.000000      -4566.987714       2282.610896      2.889468      0.559838     -0.030940     10.194313
      0.107843      0.893679     -0.475953      1.020773      0.000000      -4597.373678       2281.148580      3.435360      0.765038     -0.030940     10.194313
      0.117647      0.934827     -0.372584      1.052693      0.000000      -4669.916821       2279.101785      4.009974      1.004616     -0.030940     10.194313
      0.127451      0.966142     -0.263635      1.144972      0.000000      -4880.692995       2276.172487      4.607389      1.274410     -0.030940     10.194313
      0.137255      0.986255     -0.137056      1.432770      0.000000      -5541.563150       2273.743496      5.221056      1.567956     -0.030940     10.194313
      0.147059      0.992693     -0.000929      0.860586      0.000000      -4276.302525       2289.306730      5.843149      1.875201     -0.030940     10.194313
      0.156863      0.990861      0.021060     -0.138509      0.000000      -2011.390185       2310.639905      6.466053      2.184082     -0.030940     10.194313
      0.166667      0.989611      0.004090     -0.142884      0.000000      -2013.481768       2320.735487      7.087798      2.491846     -0.030940     10.194313
      0.176471      0.989707     -0.003943     -0.021696      0.000000      -2302.556895       2328.881763      7.709230      2.799328     -0.030940     10.194313
      0.186275      0.990084     -0.002719      0.031033      0.000000      -2434.136195       2338.166848      8.330860      3.107003     -0.030940     10.194313
      0.196078      0.990208     -0.000014      0.017528      0.000000      -2412.875735       2348.487514      8.952655      3.414844     -0.030940     10.194313
      0.205882      0.990159      0.000667     -0.001500      0.000000      -2378.796472       2358.892205      9.574462      3.722697     -0.030940     10.194313
