             t             r           psi            cs            qs                 p               sig             A             V            Q2             S
      0.000000      0.000000     -1.570796     -0.910364      0.000000        -89.613033         49.218227      0.000000      0.000000      0.084167      5.948525
      0.009804      0.058291     -1.517613     -0.914936      0.000000        -89.625140         49.059343      0.010682      0.000008      0.084167      5.948525
      0.019608      0.116417     -1.464065     -0.921528      0.000000        -89.669910         48.824072      0.042699      0.000132      0.084167      5.948525
      0.029412      0.174209     -1.410119     -0.928598      0.000000        -89.752110         48.594485      0.095959      0.000669      0.084167      5.948525
      0.039216      0.231495     -1.355741     -0.936375      0.000000        -89.879559         48.368776      0.170307      0.002105      0.084167      5.948525
      0.049020      0.288101     -1.300884     -0.945107      0.000000        -90.062351         48.145191      0.265528      0.005111      0.084167      5.948525
      0.058824      0.343850     -1.245482     -0.955101      0.000000        -90.313670         47.922029      0.381339      0.010518      0.084167      5.948525
      0.068627      0.398560     -1.189451     -0.966746      0.000000        -90.650886         47.697657      0.517394      0.019304      0.084167      5.948525
      0.078431      0.452046     -1.132681     -0.980550      0.000000        -91.097085         47.470523      0.673277      0.032563      0.084167      5.948525
      0.088235      0.504117     -1.075027     -0.997182      0.000000        -91.683209         47.239204      0.848506      0.051475      0.084167      5.948525
      0.098039      0.554573     -1.016300     -1.017534      0.000000        -92.451087         47.002486      1.042526      0.077279      0.084167      5.948525
      0.107843      0.603207     -0.956249     -1.042814      0.000000        -93.457677         46.759531      1.254706      0.111229      0.084167      5.948525
      0.117647      0.649793     -0.894541     -1.074659      0.000000        -94.780904         46.510174      1.484340      0.154558      0.084167      5.948525
      0.127451      0.694090     -0.830732     -1.115289      0.000000        -96.527221         46.255484      1.730632      0.208438      0.084167      5.948525
      0.137255      0.735825     -0.764228     -1.167656      0.000000        -98.840077         45.998788      1.992695      0.273930      0.084167      5.948525
      0.147059      0.774690     -0.694239     -1.235489      0.000000       -101.905078         45.747559      2.269536      0.351932      0.084167      5.948525
      0.156863      0.810318     -0.619743     -1.322865      0.000000       -105.937815         45.516833      2.560037      0.443118      0.084167      5.948525
      0.166667      0.842278     -0.539510     -1.432345      0.000000       -111.114849         45.335157      2.862935      0.547846      0.084167      5.948525
      0.176471      0.870051     -0.452323     -1.559479      0.000000       -117.354677         45.253885      3.176794      0.666032      0.084167      5.948525
      0.186275      0.893054     -0.357709     -1.680550      0.000000       -123.800265         45.357646      3.499975      0.796969      0.084167      5.948525
      0.196078      0.910721     -0.257554     -1.736217      0.000000       -128.046387         45.763040      3.830622      0.939093      0.084167      5.948525
      0.205882      0.922725     -0.158201     -1.638860      0.000000       -126.176671         46.575588      4.166709      1.089865      0.084167      5.948525
      0.215686      0.929289     -0.070316     -1.344780      0.000000       -115.578611         47.795059      4.506180      1.246066      0.084167      5.948525
      0.225490      0.931330     -0.003771     -0.928321      0.000000        -98.625578         49.262379      4.847190      1.404617      0.084167      5.948525
      0.235294      0.930210      0.038222     -0.523009      0.000000        -81.063681         50.752028      5.188325      1.563370      0.084167      5.948525
      0.245098      0.927285      0.059091     -0.210841      0.000000        -67.081032         52.106797      5.528681      1.721238      0.084167      5.948525
      0.254902      0.923614      0.064880     -0.003962      0.000000        -57.767976         53.272444      5.867802      1.877851      0.084167      5.948525
      0.264706      0.919906      0.061208      0.117896      0.000000        -52.475872         54.259050      6.205555      2.033196      0.084167      5.948525
      0.274510      0.916580      0.052294      0.179629      0.000000        -50.135514         55.100531      6.542009      2.187411      0.084167      5.948525
      0.284314      0.913854      0.041031      0.201293      0.000000        -49.806524         55.833587      6.877350      2.340688      0.084167      5.948525
      0.294118      0.911805      0.029313      0.197200      0.000000        -50.787842         56.490255      7.211816      2.493239      0.084167      5.948525
      0.303922      0.910421      0.018336      0.177258      0.000000        -52.583022         57.096489      7.545654      2.645268      0.084167      5.948525
      0.313725      0.909638      0.008811      0.148379      0.000000        -54.841988         57.672728      7.879097      2.796968      0.084167      5.948525
      0.323529      0.909358      0.001107      0.115493      0.000000        -57.313797         58.234850      8.212349      2.948505      0.084167      5.948525
      0.333333      0.909471     -0.004652      0.082178      0.000000        -59.815119         58.794996      8.545574      3.100020      0.084167      5.948525
      0.343137      0.909863     -0.008521      0.051028      0.000000        -62.211436         59.362158      8.878895      3.251619      0.084167      5.948525
      0.352941      0.910431     -0.010681      0.023841      0.000000        -64.406939         59.942587      9.212395      3.403377      0.084167      5.948525
      0.362745      0.911081     -0.011401      0.001731      0.000000        -66.339524         60.540098      9.546120      3.555338      0.084167      5.948525
      0.372549      0.911739     -0.010992     -0.014805      0.000000        -67.977980         61.156350      9.880087      3.707519      0.084167      5.948525
      0.382353      0.912348     -0.009782     -0.025809      0.000000        -69.319208         61.791173     10.214288      3.859915      0.084167      5.948525
      0.392157      0.912870     -0.008080     -0.031765      0.000000        -70.384141         62.442950     10.548697      4.012502      0.084167      5.948525
      0.401961      0.913286     -0.006159     -0.033470      0.000000        -71.212018         63.109050     10.883278      4.165249      0.084167      5.948525
      0.411765      0.913589     -0.004240     -0.031898      0.000000        -71.853477         63.786273     11.217991      4.318118      0.084167      5.948525
      0.421569      0.913784     -0.002483     -0.028066      0.000000        -72.363452         64.471271     11.552794      4.471071      0.084167      5.948525
      0.431373      0.913884     -0.000992     -0.022926      0.000000        -72.794913         65.160886     11.887651      4.624074      0.084167      5.948525
      0.441176      0.913906      0.000182     -0.017284      0.000000        -73.194227         65.852385     12.222530      4.777097      0.084167      5.948525
