             t             r           psi            cs            qs                 p               sig             A             V            Q2             S
      0.000000     -0.000000     -1.570796     -0.967531      0.000000       -246.946439        127.616832      0.000000      0.000000      0.063346      4.151043
      0.009804      0.040686     -1.531409     -0.968650      0.000000       -246.951850        127.526174      0.005202      0.000002      0.063346      4.151043
      0.019608      0.081309     -1.491949     -0.970599      0.000000       -246.974553        127.350715      0.020802      0.000033      0.063346      4.151043
      0.029412      0.121805     -1.452408     -0.972592      0.000000       -247.015041        127.178499      0.046774      0.000168      0.063346      4.151043
      0.039216      0.162111     -1.412785     -0.974683      0.000000       -247.075721        127.008832      0.083077      0.000530      0.063346      4.151043
      0.049020      0.202163     -1.373074     -0.976902      0.000000       -247.159421        126.841027      0.129657      0.001290      0.063346      4.151043
      0.058824      0.241897     -1.333270     -0.979283      0.000000       -247.269515        126.674400      0.186438      0.002662      0.063346      4.151043
      0.068627      0.281249     -1.293365     -0.981862      0.000000       -247.410048        126.508275      0.253332      0.004903      0.063346      4.151043
      0.078431      0.320156     -1.253350     -0.984682      0.000000       -247.585897        126.341972      0.330233      0.008306      0.063346      4.151043
      0.088235      0.358554     -1.213215     -0.987795      0.000000       -247.802965        126.174818      0.417019      0.013198      0.063346      4.151043
      0.098039      0.396380     -1.172946     -0.991260      0.000000       -248.068429        126.006132      0.513551      0.019934      0.063346      4.151043
      0.107843      0.433569     -1.132527     -0.995149      0.000000       -248.391051        125.835237      0.619676      0.028892      0.063346      4.151043
      0.117647      0.470059     -1.091940     -0.999550      0.000000       -248.781576        125.661450      0.735222      0.040466      0.063346      4.151043
      0.127451      0.505786     -1.051162     -1.004570      0.000000       -249.253252        125.484089      0.860002      0.055061      0.063346      4.151043
      0.137255      0.540687     -1.010165     -1.010338      0.000000       -249.822485        125.302476      0.993814      0.073085      0.063346      4.151043
      0.147059      0.574698     -0.968916     -1.017018      0.000000       -250.509706        125.115950      1.136438      0.094943      0.063346      4.151043
      0.156863      0.607755     -0.927372     -1.024811      0.000000       -251.340474        124.923881      1.287638      0.121031      0.063346      4.151043
      0.166667      0.639795     -0.885485     -1.033969      0.000000       -252.346915        124.725705      1.447162      0.151729      0.063346      4.151043
      0.176471      0.670750     -0.843192     -1.044809      0.000000       -253.569568        124.520972      1.614741      0.187391      0.063346      4.151043
