             t             r           psi            cs            qs                 p               sig             A             V            Q2             S
      0.000000      0.000000     -1.570796     -0.900592      0.000000        -35.709802         19.825730      0.000000     -0.000000      0.142535      4.108185
      0.009804      0.040267     -1.534467     -0.905924      0.000000        -35.714205         19.754310      0.005096      0.000002      0.142535      4.108185
      0.019608      0.080481     -1.497789     -0.915400      0.000000        -35.732781         19.614806      0.020376      0.000030      0.142535      4.108185
      0.029412      0.120587     -1.460725     -0.925191      0.000000        -35.765823         19.478735      0.045820      0.000151      0.142535      4.108185
      0.039216      0.160527     -1.423255     -0.935557      0.000000        -35.815221         19.345671      0.081394      0.000479      0.142535      4.108185
      0.049020      0.200245     -1.385353     -0.946653      0.000000        -35.883176         19.215214      0.127049      0.001170      0.142535      4.108185
      0.058824      0.239679     -1.346988     -0.958638      0.000000        -35.972285         19.086999      0.182720      0.002424      0.142535      4.108185
      0.068627      0.278767     -1.308118     -0.971694      0.000000        -36.085624         18.960700      0.248328      0.004484      0.142535      4.108185
      0.078431      0.317446     -1.268698     -0.986031      0.000000        -36.226846         18.836037      0.323777      0.007631      0.142535      4.108185
      0.088235      0.355649     -1.228670     -1.001891      0.000000        -36.400290         18.712789      0.408956      0.012183      0.142535      4.108185
      0.098039      0.393307     -1.187969     -1.019559      0.000000        -36.611121         18.590804      0.503735      0.018492      0.142535      4.108185
      0.107843      0.430346     -1.146513     -1.039367      0.000000        -36.865470         18.470022      0.607967      0.026937      0.142535      4.108185
      0.117647      0.466691     -1.104211     -1.061701      0.000000        -37.170613         18.350496      0.721486      0.037924      0.142535      4.108185
      0.127451      0.502261     -1.060951     -1.087010      0.000000        -37.535137         18.232431      0.844107      0.051875      0.142535      4.108185
      0.137255      0.536970     -1.016603     -1.115810      0.000000        -37.969113         18.116227      0.975622      0.069227      0.142535      4.108185
      0.147059      0.570725     -0.971015     -1.148682      0.000000        -38.484204         18.002549      1.115801      0.090422      0.142535      4.108185
      0.156863      0.603428     -0.924010     -1.186260      0.000000        -39.093651         17.892412      1.264392      0.115901      0.142535      4.108185
      0.166667      0.634970     -0.875386     -1.229202      0.000000        -39.812002         17.787302      1.421115      0.146092      0.142535      4.108185
      0.176471      0.665234     -0.824914     -1.278118      0.000000        -40.654332         17.689337      1.585660      0.181404      0.142535      4.108185
      0.186275      0.694090     -0.772344     -1.333439      0.000000        -41.634600         17.601473      1.757689      0.222208      0.142535      4.108185
      0.196078      0.721396     -0.717416     -1.395188      0.000000        -42.762517         17.527765      1.936828      0.268827      0.142535      4.108185
      0.205882      0.746995     -0.659881     -1.462598      0.000000        -44.038131         17.473674      2.122663      0.321513      0.142535      4.108185
      0.215686      0.770718     -0.599551     -1.533539      0.000000        -45.443167         17.446379      2.314744      0.380427      0.142535      4.108185
      0.225490      0.792387     -0.536359     -1.603755      0.000000        -46.928572         17.455001      2.512571      0.445607      0.142535      4.108185
      0.235294      0.811821     -0.470469     -1.666038      0.000000        -48.399336         17.510559      2.715604      0.516942      0.142535      4.108185
      0.245098      0.828849     -0.402403     -1.709758      0.000000        -49.701404         17.625368      2.923253      0.594140      0.142535      4.108185
      0.254902      0.843329     -0.333173     -1.721484      0.000000        -50.621380         17.811547      3.134892      0.676709      0.142535      4.108185
      0.264706      0.855177     -0.264348     -1.687535      0.000000        -50.913769         18.078476      3.349863      0.763962      0.142535      4.108185
      0.274510      0.864391     -0.197981     -1.598493      0.000000        -50.364012         18.429603      3.567498      0.855049      0.142535      4.108185
      0.284314      0.871072     -0.136336     -1.453955      0.000000        -48.871615         18.859790      3.787141      0.949033      0.142535      4.108185
      0.294118      0.875424     -0.081469     -1.264481      0.000000        -46.509396         19.354752      4.008174      1.044985      0.142535      4.108185
      0.303922      0.877735     -0.034831     -1.048839      0.000000        -43.515696         19.893398      4.230044      1.142077      0.142535      4.108185
      0.313725      0.878347      0.002950     -0.827998      0.000000        -40.219200         20.452220      4.452276      1.239639      0.142535      4.108185
      0.323529      0.877614      0.032035     -0.619459      0.000000        -36.942019         21.009756      4.674486      1.337178      0.142535      4.108185
      0.333333      0.875874      0.053168     -0.434446      0.000000        -33.930710         21.549469      4.896376      1.434363      0.142535      4.108185
      0.343137      0.873426      0.067416     -0.278015      0.000000        -31.333360         22.060615      5.117730      1.530993      0.142535      4.108185
      0.352941      0.870524      0.075954     -0.150684      0.000000        -29.211138         22.537633      5.338403      1.626956      0.142535      4.108185
      0.362745      0.867375      0.079917     -0.050315      0.000000        -27.564072         22.978884      5.558306      1.722207      0.142535      4.108185
      0.372549      0.864141      0.080325      0.026432      0.000000        -26.356550         23.385331      5.777398      1.816742      0.142535      4.108185
      0.382353      0.860947      0.078056      0.083183      0.000000        -25.536483         23.759462      5.995674      1.910581      0.142535      4.108185
      0.392157      0.857886      0.073846      0.123360      0.000000        -25.047468         24.104520      6.213158      2.003764      0.142535      4.108185
      0.401961      0.855022      0.068301      0.149985      0.000000        -24.835508         24.424001      6.429890      2.096337      0.142535      4.108185
      0.411765      0.852400      0.061912      0.165621      0.000000        -24.852137         24.721357      6.645928      2.188356      0.142535      4.108185
      0.421569      0.850044      0.055078      0.172402      0.000000        -25.055435         24.999834      6.861336      2.279876      0.142535      4.108185
      0.431373      0.847967      0.048120      0.172086      0.000000        -25.409948         25.262391      7.076182      2.370955      0.142535      4.108185
      0.441176      0.846168      0.041292      0.166116      0.000000        -25.886086         25.511673      7.290538      2.461649      0.142535      4.108185
      0.450980      0.844637      0.034799      0.155676      0.000000        -26.459366         25.750008      7.504473      2.552012      0.142535      4.108185
      0.460784      0.843358      0.028799      0.141739      0.000000        -27.109655         25.979423      7.718053      2.642095      0.142535      4.108185
      0.470588      0.842309      0.023417      0.125103      0.000000        -27.820495         26.201658      7.931339      2.731944      0.142535      4.108185
      0.480392      0.841463      0.018749      0.106423      0.000000        -28.578542         26.418183      8.144386      2.821603      0.142535      4.108185
      0.490196      0.840788      0.014865      0.086228      0.000000        -29.373127         26.630217      8.357241      2.911108      0.142535      4.108185
      0.500000      0.840254      0.011818      0.064946      0.000000        -30.195916         26.838738      8.569944      3.000490      0.142535      4.108185
      0.509804      0.839825      0.009644      0.042907      0.000000        -31.040659         27.044494      8.782525      3.089773      0.142535      4.108185
      0.519608      0.839465      0.008368      0.020354      0.000000        -31.903024         27.248013      8.995008      3.178973      0.142535      4.108185
      0.529412      0.839138      0.008009     -0.002545      0.000000        -32.780463         27.449603      9.207404      3.268103      0.142535      4.108185
      0.539216      0.838808      0.008577     -0.025702      0.000000        -33.672132         27.649359      9.419718      3.357163      0.142535      4.108185
      0.549020      0.838435      0.010082     -0.049098      0.000000        -34.578816         27.847167      9.631944      3.446148      0.142535      4.108185
      0.558824      0.837983      0.012535     -0.072780      0.000000        -35.502842         28.042705      9.844066      3.535045      0.142535      4.108185
      0.568627      0.837412      0.015950     -0.096856      0.000000        -36.447982         28.235454     10.056060      3.623830      0.142535      4.108185
      0.578431      0.836685      0.020345     -0.121490      0.000000        -37.419302         28.424701     10.267890      3.712473      0.142535      4.108185
      0.588235      0.835760      0.025747     -0.146892      0.000000        -38.422955         28.609557     10.479512      3.800934      0.142535      4.108185
