             t             r           psi            cs            qs                 p               sig             A             V            Q2             S
      0.000000      0.000000     -1.570796     -0.766206      0.000000         -8.152340          5.319940      0.000000      0.000000      0.213765      3.551943
      0.009804      0.034819     -1.544035     -0.776385      0.000000         -8.154587          5.278493      0.003809      0.000001      0.213765      3.551943
      0.019608      0.069612     -1.516633     -0.797423      0.000000         -8.165090          5.183808      0.015235      0.000014      0.213765      3.551943
      0.029412      0.104353     -1.488487     -0.819325      0.000000         -8.183666          5.091902      0.034268      0.000073      0.213765      3.551943
      0.039216      0.139012     -1.459552     -0.842792      0.000000         -8.211270          5.002632      0.060894      0.000233      0.213765      3.551943
      0.049020      0.173558     -1.429768     -0.868145      0.000000         -8.248987          4.915882      0.095091      0.000573      0.213765      3.551943
      0.058824      0.207955     -1.399064     -0.895705      0.000000         -8.298063          4.831565      0.136831      0.001198      0.213765      3.551943
      0.068627      0.242166     -1.367356     -0.925820      0.000000         -8.359933          4.749632      0.186078      0.002237      0.213765      3.551943
      0.078431      0.276150     -1.334550     -0.958885      0.000000         -8.436254          4.670074      0.242786      0.003847      0.213765      3.551943
      0.088235      0.309862     -1.300534     -0.995343      0.000000         -8.528926          4.592936      0.306901      0.006208      0.213765      3.551943
      0.098039      0.343250     -1.265183     -1.035687      0.000000         -8.640130          4.518322      0.378358      0.009529      0.213765      3.551943
      0.107843      0.376261     -1.228351     -1.080464      0.000000         -8.772350          4.446411      0.457079      0.014047      0.213765      3.551943
      0.117647      0.408830     -1.189875     -1.130258      0.000000         -8.928390          4.377471      0.542977      0.020022      0.213765      3.551943
      0.127451      0.440890     -1.149568     -1.185683      0.000000         -9.111372          4.311884      0.635946      0.027743      0.213765      3.551943
      0.137255      0.472361     -1.107225     -1.247344      0.000000         -9.324704          4.250164      0.735867      0.037520      0.213765      3.551943
      0.147059      0.503154     -1.062617     -1.315779      0.000000         -9.571993          4.192995      0.842601      0.049687      0.213765      3.551943
      0.156863      0.533170     -1.015503     -1.391368      0.000000         -9.856858          4.141263      0.955989      0.064592      0.213765      3.551943
      0.166667      0.562296     -0.965630     -1.474188      0.000000        -10.182624          4.096100      1.075850      0.082599      0.213765      3.551943
      0.176471      0.590403     -0.912752     -1.563795      0.000000        -10.551793          4.058931      1.201975      0.104069      0.213765      3.551943
      0.186275      0.617349     -0.856653     -1.658940      0.000000        -10.965252          4.031519      1.334125      0.129356      0.213765      3.551943
      0.196078      0.642976     -0.797177     -1.757191      0.000000        -11.421129          4.016007      1.472029      0.158788      0.213765      3.551943
      0.205882      0.667113     -0.734282     -1.854525      0.000000        -11.913283          4.014927      1.615381      0.192642      0.213765      3.551943
      0.215686      0.689582     -0.668096     -1.944983      0.000000        -12.429542          4.031170      1.763835      0.231123      0.213765      3.551943
      0.225490      0.710199     -0.598994     -2.020566      0.000000        -12.950038          4.067882      1.917006      0.274331      0.213765      3.551943
      0.235294      0.728795     -0.527656     -2.071652      0.000000        -13.446329          4.128241      2.074470      0.322234      0.213765      3.551943
      0.245098      0.745224     -0.455113     -2.088160      0.000000        -13.882305          4.215125      2.235768      0.374650      0.213765      3.551943
      0.254902      0.759384     -0.382727     -2.061483      0.000000        -14.217813          4.330651      2.400413      0.431238      0.213765      3.551943
      0.264706      0.771230     -0.312099     -1.986781      0.000000        -14.415204          4.475698      2.567904      0.491512      0.213765      3.551943
      0.274510      0.780790     -0.244907     -1.864790      0.000000        -14.447524          4.649503      2.737735      0.554882      0.213765      3.551943
      0.284314      0.788161     -0.182697     -1.702250      0.000000        -14.305628          4.849513      2.909416      0.620701      0.213765      3.551943
      0.294118      0.793507     -0.126691     -1.510618      0.000000        -14.001265          5.071551      3.082485      0.688330      0.213765      3.551943
      0.303922      0.797037     -0.077667     -1.303553      0.000000        -13.564720          5.310301      3.256521      0.757182      0.213765      3.551943
      0.313725      0.798993     -0.035929     -1.094233      0.000000        -13.038104          5.559958      3.431153      0.826757      0.213765      3.551943
      0.323529      0.799622     -0.001358     -0.893401      0.000000        -12.467049          5.814881      3.606062      0.896654      0.213765      3.551943
      0.333333      0.799166      0.026479     -0.708514      0.000000        -11.893602          6.070083      3.780987      0.966570      0.213765      3.551943
      0.343137      0.797849      0.048222     -0.543825      0.000000        -11.351804          6.321523      3.955713      1.036284      0.213765      3.551943
      0.352941      0.795871      0.064609     -0.400990      0.000000        -10.866076          6.566187      4.130076      1.105647      0.213765      3.551943
      0.362745      0.793406      0.076402     -0.279838      0.000000        -10.451661          6.802027      4.303950      1.174560      0.213765      3.551943
      0.372549      0.790600      0.084336     -0.179080      0.000000        -10.116172          7.027817      4.477244      1.242963      0.213765      3.551943
      0.382353      0.787576      0.089089     -0.096840      0.000000         -9.861499          7.242986      4.649899      1.310827      0.213765      3.551943
      0.392157      0.784433      0.091271     -0.031027      0.000000         -9.685606          7.447448      4.821877      1.378140      0.213765      3.551943
      0.401961      0.781251      0.091416      0.020441      0.000000         -9.584001          7.641455      4.993163      1.444904      0.213765      3.551943
      0.411765      0.778093      0.089991      0.059511      0.000000         -9.550858          7.825484      5.163754      1.511132      0.213765      3.551943
      0.421569      0.775006      0.087395      0.087937      0.000000         -9.579787          8.000147      5.333660      1.576842      0.213765      3.551943
      0.431373      0.772024      0.083972      0.107262      0.000000         -9.664362          8.166120      5.502903      1.642057      0.213765      3.551943
      0.441176      0.769171      0.080015      0.118826      0.000000         -9.798434          8.324102      5.671506      1.706800      0.213765      3.551943
      0.450980      0.766460      0.075773      0.123778      0.000000         -9.976318          8.474778      5.839501      1.771098      0.213765      3.551943
      0.460784      0.763899      0.071459      0.123099      0.000000        -10.192884          8.618800      6.006919      1.834976      0.213765      3.551943
      0.470588      0.761486      0.067255      0.117623      0.000000        -10.443586          8.756772      6.173793      1.898459      0.213765      3.551943
      0.480392      0.759216      0.063315      0.108056      0.000000        -10.724461          8.889241      6.340154      1.961570      0.213765      3.551943
      0.490196      0.757075      0.059770      0.094994      0.000000        -11.032106          9.016692      6.506034      2.024330      0.213765      3.551943
      0.500000      0.755049      0.056734      0.078937      0.000000        -11.363636          9.139543      6.671458      2.086759      0.213765      3.551943
      0.509804      0.753119      0.054302      0.060304      0.000000        -11.716653          9.258151      6.836449      2.148872      0.213765      3.551943
      0.519608      0.751261      0.052560      0.039439      0.000000        -12.089203          9.372801      7.001027      2.210680      0.213765      3.551943
      0.529412      0.749451      0.051578      0.016624      0.000000        -12.479733          9.483719      7.165203      2.272192      0.213765      3.551943
