             t             r           psi            cs            qs                 p               sig             A             V            Q2             S
      0.000000      0.000000     -1.570796      0.779590      0.000000        -20.415819         13.093946      0.000000      0.000000     -0.428395      5.388906
      0.009804      0.052817     -1.529418      0.790718      0.000000        -20.423473         12.976175      0.008768      0.000005     -0.428395      5.388906
      0.019608      0.105543     -1.487198      0.807708      0.000000        -20.452439         12.791837      0.035056      0.000077     -0.428395      5.388906
      0.029412      0.158080     -1.444047      0.826075      0.000000        -20.505249         12.612900      0.078818      0.000392     -0.428395      5.388906
      0.039216      0.210325     -1.399877      0.846376      0.000000        -20.586445         12.438404      0.139975      0.001244     -0.428395      5.388906
      0.049020      0.262167     -1.354571      0.869178      0.000000        -20.701742         12.267484      0.218411      0.003048     -0.428395      5.388906
      0.058824      0.313488     -1.307979      0.895175      0.000000        -20.858395         12.099383      0.313973      0.006336     -0.428395      5.388906
      0.068627      0.364159     -1.259911      0.925233      0.000000        -21.065678         11.933490      0.426467      0.011758     -0.428395      5.388906
      0.078431      0.414038     -1.210124      0.960450      0.000000        -21.335494         11.769385      0.555654      0.020073     -0.428395      5.388906
      0.088235      0.462970     -1.158310      1.002218      0.000000        -21.683166         11.606919      0.701247      0.032145     -0.428395      5.388906
      0.098039      0.510778     -1.104078      1.052306      0.000000        -22.128417         11.446334      0.862901      0.048931     -0.428395      5.388906
      0.107843      0.557262     -1.046933      1.112940      0.000000        -22.696513         11.288453      1.040212      0.071473     -0.428395      5.388906
      0.117647      0.602189     -0.986246      1.186859      0.000000        -23.419362         11.134983      1.232702      0.100875     -0.428395      5.388906
      0.127451      0.645282     -0.921233      1.277258      0.000000        -24.336010         10.988989      1.439809      0.138286     -0.428395      5.388906
      0.137255      0.686214     -0.850936      1.387437      0.000000        -25.491052         10.855634      1.660873      0.184858     -0.428395      5.388906
      0.147059      0.724586     -0.774238      1.519754      0.000000        -26.927627         10.743288      1.895112      0.241692     -0.428395      5.388906
      0.156863      0.759917     -0.689976      1.673123      0.000000        -28.668280         10.665079      2.141598      0.309748     -0.428395      5.388906
      0.166667      0.791641     -0.597235      1.838059      0.000000        -30.672768         10.640693      2.399231      0.389698     -0.428395      5.388906
      0.176471      0.819121     -0.495990      1.989041      0.000000        -32.763787         10.697503      2.666708      0.481722     -0.428395      5.388906
      0.186275      0.841731     -0.388138      2.078409      0.000000        -34.541066         10.868579      2.942516      0.585246     -0.428395      5.388906
      0.196078      0.859002     -0.278555      2.044617      0.000000        -35.384528         11.183886      3.224951      0.698751     -0.428395      5.388906
      0.205882      0.870831     -0.175020      1.846956      0.000000        -34.702524         11.653977      3.512213      0.819840     -0.428395      5.388906
      0.215686      0.877625     -0.085958      1.506029      0.000000        -32.370841         12.255824      3.802547      0.945711     -0.428395      5.388906
      0.225490      0.880249     -0.017042      1.099562      0.000000        -28.918863         12.936544      4.094416      1.073839     -0.428395      5.388906
      0.235294      0.879801      0.030576      0.711547      0.000000        -25.193630         13.635596      4.386615      1.202424     -0.428395      5.388906
      0.245098      0.877352      0.059369      0.391810      0.000000        -21.883195         14.306526      4.678306      1.330437     -0.428395      5.388906
      0.254902      0.873791      0.073421      0.153437      0.000000        -19.324009         14.924415      4.968977      1.457407     -0.428395      5.388906
      0.264706      0.869786      0.076881     -0.011363      0.000000        -17.571148         15.481895      5.258377      1.583195     -0.428395      5.388906
      0.274510      0.865799      0.073256     -0.117332      0.000000        -16.534533         15.982006      5.546441      1.707826     -0.428395      5.388906
