             t             r           psi            cs            qs                 p               sig             A             V            Q2             S
      0.000000      0.000000     -1.570796     -0.042153      0.000000         -0.092244          1.094166      0.000000      0.000000      0.243116      3.886447
      0.009804      0.038102     -1.569162     -0.045159      0.000000         -0.092398          1.049323      0.004561      0.000000      0.243116      3.886447
      0.019608      0.076205     -1.567323     -0.051574      0.000000         -0.093089          0.958149      0.018244      0.000001      0.243116      3.886447
      0.029412      0.114307     -1.565211     -0.059580      0.000000         -0.094380          0.870347      0.041048      0.000006      0.243116      3.886447
      0.039216      0.152408     -1.562753     -0.069925      0.000000         -0.096420          0.785819      0.072975      0.000021      0.243116      3.886447
      0.049020      0.190509     -1.559841     -0.083598      0.000000         -0.099410          0.704521      0.114023      0.000055      0.243116      3.886447
      0.058824      0.228608     -1.556321     -0.102101      0.000000         -0.103628          0.626466      0.164192      0.000122      0.243116      3.886447
      0.068627      0.266705     -1.551969     -0.127797      0.000000         -0.109457          0.551744      0.223482      0.000245      0.243116      3.886447
      0.078431      0.304799     -1.546444     -0.164524      0.000000         -0.117450          0.480537      0.291893      0.000456      0.243116      3.886447
      0.088235      0.342887     -1.539212     -0.218736      0.000000         -0.128422          0.413151      0.369423      0.000807      0.243116      3.886447
      0.098039      0.380964     -1.529414     -0.301657      0.000000         -0.143607          0.350047      0.456069      0.001378      0.243116      3.886447
      0.107843      0.419022     -1.515610     -0.433457      0.000000         -0.164950          0.291899      0.551830      0.002300      0.243116      3.886447
      0.117647      0.457045     -1.495304     -0.651159      0.000000         -0.195612          0.239668      0.656698      0.003791      0.243116      3.886447
      0.127451      0.494991     -1.464063     -1.022023      0.000000         -0.240910          0.194716      0.770661      0.006240      0.243116      3.886447
      0.137255      0.532770     -1.414081     -1.656919      0.000000         -0.309949          0.158959      0.893692      0.010350      0.243116      3.886447
      0.147059      0.570147     -1.332803     -2.680247      0.000000         -0.417913          0.135083      1.025725      0.017406      0.243116      3.886447
      0.156863      0.606552     -1.205329     -4.040371      0.000000         -0.586882          0.126768      1.166607      0.029600      0.243116      3.886447
      0.166667      0.640802     -1.026951     -5.231548      0.000000         -0.837590          0.138696      1.315978      0.049950      0.243116      3.886447
      0.176471      0.671137     -0.817286     -5.611878      0.000000         -1.166361          0.175886      1.473116      0.081070      0.243116      3.886447
      0.186275      0.695995     -0.610361     -5.137924      0.000000         -1.528814          0.242081      1.636884      0.123440      0.243116      3.886447
      0.196078      0.714831     -0.431180     -4.232690      0.000000         -1.860399          0.338034      1.805881      0.175224      0.243116      3.886447
      0.205882      0.728127     -0.288457     -3.269252      0.000000         -2.114029          0.460985      1.978708      0.233640      0.243116      3.886447
      0.215686      0.736875     -0.180483     -2.424677      0.000000         -2.276906          0.605606      2.154152      0.296180      0.243116      3.886447
      0.225490      0.742148     -0.101554     -1.746163      0.000000         -2.363062          0.765572      2.331254      0.361040      0.243116      3.886447
      0.235294      0.744882     -0.045423     -1.224150      0.000000         -2.398220          0.934884      2.509297      0.427066      0.243116      3.886447
      0.245098      0.745826     -0.006622     -0.831676      0.000000         -2.408365          1.108598      2.687768      0.493564      0.243116      3.886447
      0.254902      0.745550      0.019241     -0.540640      0.000000         -2.414286          1.283046      2.866308      0.560136      0.243116      3.886447
      0.264706      0.744481      0.035559     -0.327094      0.000000         -2.430302          1.455739      3.044681      0.626558      0.243116      3.886447
      0.274510      0.742929      0.044909     -0.172132      0.000000         -2.465019          1.625147      3.222734      0.692716      0.243116      3.886447
      0.284314      0.741123      0.049236     -0.061308      0.000000         -2.522714          1.790459      3.400382      0.758552      0.243116      3.886447
      0.294118      0.739224      0.050002      0.016279      0.000000         -2.604683          1.951366      3.577584      0.824051      0.243116      3.886447
      0.303922      0.737345      0.048312      0.068837      0.000000         -2.710328          2.107897      3.754331      0.889216      0.243116      3.886447
      0.313725      0.735564      0.044995      0.102562      0.000000         -2.837941          2.260295      3.930639      0.954066      0.243116      3.886447
      0.323529      0.733930      0.040675      0.122160      0.000000         -2.985235          2.408924      4.106538      1.018626      0.243116      3.886447
      0.333333      0.732472      0.035819      0.131226      0.000000         -3.149697          2.554213      4.282066      1.082926      0.243116      3.886447
      0.343137      0.731204      0.030774      0.132522      0.000000         -3.328801          2.696612      4.457267      1.146998      0.243116      3.886447
      0.352941      0.730127      0.025792      0.128183      0.000000         -3.520139          2.836565      4.632188      1.210876      0.243116      3.886447
      0.362745      0.729235      0.021056      0.119862      0.000000         -3.721489          2.974494      4.806874      1.274589      0.243116      3.886447
      0.372549      0.728518      0.016692      0.108840      0.000000         -3.930853          3.110788      4.981367      1.338169      0.243116      3.886447
      0.382353      0.727958      0.012783      0.096104      0.000000         -4.146472          3.245796      5.155707      1.401641      0.243116      3.886447
      0.392157      0.727537      0.009380      0.082414      0.000000         -4.366823          3.379825      5.329930      1.465032      0.243116      3.886447
      0.401961      0.727236      0.006508      0.068341      0.000000         -4.590617          3.513139      5.504068      1.528361      0.243116      3.886447
      0.411765      0.727034      0.004172      0.054308      0.000000         -4.816787          3.645956      5.678146      1.591649      0.243116      3.886447
      0.421569      0.726911      0.002365      0.040616      0.000000         -5.044480          3.778456      5.852185      1.654909      0.243116      3.886447
      0.431373      0.726848      0.001070      0.027468      0.000000         -5.273038          3.910774      6.026202      1.718153      0.243116      3.886447
      0.441176      0.726824      0.000263      0.014983      0.000000         -5.501994          4.043009      6.200209      1.781390      0.243116      3.886447
      0.450980      0.726822     -0.000081      0.003217      0.000000         -5.731059          4.175221      6.374214      1.844626      0.243116      3.886447
      0.460784      0.726824      0.000009     -0.007831      0.000000         -5.960108          4.307436      6.548219      1.907861      0.243116      3.886447
      0.470588      0.726816      0.000507     -0.018204      0.000000         -6.189173          4.439649      6.722223      1.971096      0.243116      3.886447
      0.480392      0.726781      0.001389     -0.027982      0.000000         -6.418430          4.571820      6.896223      2.034327      0.243116      3.886447
      0.490196      0.726705      0.002633     -0.037273      0.000000         -6.648195          4.703885      7.070209      2.097549      0.243116      3.886447
      0.500000      0.726576      0.004224     -0.046205      0.000000         -6.878911          4.835750      7.244171      2.160754      0.243116      3.886447
      0.509804      0.726379      0.006152     -0.054926      0.000000         -7.111140          4.967296      7.418095      2.223929      0.243116      3.886447
      0.519608      0.726103      0.008409     -0.063596      0.000000         -7.345558          5.098380      7.591962      2.287063      0.243116      3.886447
      0.529412      0.725734      0.010999     -0.072385      0.000000         -7.582944          5.228834      7.765752      2.350139      0.243116      3.886447
      0.539216      0.725260      0.013929     -0.081469      0.000000         -7.824175          5.358470      7.939442      2.413141      0.243116      3.886447
      0.549020      0.724668      0.017214     -0.091031      0.000000         -8.070220          5.487077      8.113004      2.476047      0.243116      3.886447
      0.558824      0.723944      0.020875     -0.101256      0.000000         -8.322128          5.614420      8.286409      2.538836      0.243116      3.886447
      0.568627      0.723072      0.024941     -0.112331      0.000000         -8.581023          5.740245      8.459623      2.601482      0.243116      3.886447
      0.578431      0.722038      0.029448     -0.124444      0.000000         -8.848094          5.864276      8.632610      2.663956      0.243116      3.886447
      0.588235      0.720822      0.034440     -0.137784      0.000000         -9.124581          5.986215      8.805327      2.726227      0.243116      3.886447
