             t             r           psi            cs            qs                 p               sig             A             V            Q2             S
      0.000000      0.000000     -1.570796      0.955045      0.000000       -200.305095        104.866866     -0.000000      0.000000     -0.204569      4.975633
      0.009804      0.048763     -1.524181      0.956848      0.000000       -200.313563        104.741925      0.007474      0.000004     -0.204569      4.975633
      0.019608      0.097420     -1.477438      0.959650      0.000000       -200.346398        104.533770      0.029881      0.000068     -0.204569      4.975633
      0.029412      0.145864     -1.430554      0.962577      0.000000       -200.405721        104.329889      0.067171      0.000343     -0.204569      4.975633
      0.039216      0.193988     -1.383524      0.965706      0.000000       -200.495970        104.129103      0.119262      0.001079     -0.204569      4.975633
      0.049020      0.241684     -1.336334      0.969103      0.000000       -200.622591        103.930245      0.186041      0.002619     -0.204569      4.975633
      0.058824      0.288844     -1.288971      0.972845      0.000000       -200.792357        103.732158      0.267359      0.005395     -0.204569      4.975633
      0.068627      0.335360     -1.241415      0.977022      0.000000       -201.013748        103.533690      0.363035      0.009912     -0.204569      4.975633
      0.078431      0.381125     -1.193643      0.981746      0.000000       -201.297448        103.333691      0.472856      0.016746     -0.204569      4.975633
      0.088235      0.426029     -1.145624      0.987154      0.000000       -201.657001        103.131009      0.596575      0.026526     -0.204569      4.975633
      0.098039      0.469964     -1.097321      0.993419      0.000000       -202.109694        102.924493      0.733911      0.039921     -0.204569      4.975633
      0.107843      0.512821     -1.048687      1.000760      0.000000       -202.677746        102.712995      0.884551      0.057628     -0.204569      4.975633
      0.117647      0.554490     -0.999663      1.009457      0.000000       -203.389924        102.495384      1.048147      0.080355     -0.204569      4.975633
      0.127451      0.594861     -0.950175      1.019875      0.000000       -204.283751        102.270581      1.224319      0.108802     -0.204569      4.975633
      0.137255      0.633820     -0.900127      1.032488      0.000000       -205.408513        102.037616      1.412651      0.143648     -0.204569      4.975633
      0.147059      0.671252     -0.849398      1.047921      0.000000       -206.829342        101.795742      1.612692      0.185533     -0.204569      4.975633
      0.156863      0.707036     -0.797831      1.067002      0.000000       -208.632647        101.544634      1.823957      0.235038     -0.204569      4.975633
      0.166667      0.741047     -0.745223      1.090821      0.000000       -210.933073        101.284739      2.045922      0.292675     -0.204569      4.975633
      0.176471      0.773149     -0.691309      1.120805      0.000000       -213.881575        101.017897      2.278022      0.358861     -0.204569      4.975633
      0.186275      0.803195     -0.635746      1.158771      0.000000       -217.672529        100.748416      2.519650      0.433908     -0.204569      4.975633
      0.196078      0.831021     -0.578093      1.206887      0.000000       -222.543138        100.484949      2.770151      0.517997     -0.204569      4.975633
      0.205882      0.856439     -0.517799      1.267345      0.000000       -228.746790        100.243707      3.028817      0.611163     -0.204569      4.975633
      0.215686      0.879234     -0.454228      1.341262      0.000000       -236.455801        100.053742      3.294877      0.713257     -0.204569      4.975633
      0.225490      0.899158     -0.386765      1.425870      0.000000       -245.500746         99.964815      3.567491      0.823912     -0.204569      4.975633
      0.235294      0.915941     -0.315138      1.508655      0.000000       -254.809908        100.056382      3.845737      0.942486     -0.204569      4.975633
      0.245098      0.929316     -0.240094      1.558921      0.000000       -261.556257        100.439601      4.128611      1.067995     -0.204569      4.975633
      0.254902      0.939106     -0.164403      1.525766      0.000000       -260.800234        101.232495      4.415038      1.199078     -0.204569      4.975633
      0.264706      0.945343     -0.093384      1.362584      0.000000       -247.595131        102.490273      4.703916      1.334069     -0.204569      4.975633
      0.274510      0.948379     -0.033520      1.075733      0.000000       -221.748668        104.128287      4.994201      1.471248     -0.204569      4.975633
      0.284314      0.948868      0.010703      0.736068      0.000000       -189.615563        105.936666      5.285008      1.609189     -0.204569      4.975633
      0.294118      0.947599      0.038773      0.424455      0.000000       -159.280029        107.697257      5.575675      1.746964     -0.204569      4.975633
      0.303922      0.945307      0.053278      0.183145      0.000000       -135.450627        109.278270      5.865779      1.884105     -0.204569      4.975633
      0.313725      0.942565      0.057861      0.016325      0.000000       -118.991800        110.640189      6.155099      2.020442     -0.204569      4.975633
      0.323529      0.939771      0.055868     -0.089193      0.000000       -108.805586        111.797766      6.443563      2.155964     -0.204569      4.975633
      0.333333      0.937181      0.049893     -0.149495      0.000000       -103.335564        112.786226      6.731197      2.290739     -0.204569      4.975633
      0.343137      0.934940      0.041797     -0.178095      0.000000       -101.206063        113.643395      7.018088      2.424866     -0.204569      4.975633
      0.352941      0.933118      0.032868     -0.185045      0.000000       -101.366913        114.402853      7.304355      2.558458     -0.204569      4.975633
      0.362745      0.931733      0.023978     -0.177523      0.000000       -103.057944        115.092371      7.590130      2.691631     -0.204569      4.975633
      0.372549      0.930769      0.015700     -0.160646      0.000000       -105.735190        115.734304      7.875547      2.824497     -0.204569      4.975633
      0.382353      0.930185      0.008397     -0.138114      0.000000       -109.005297        116.346497      8.160727      2.957160     -0.204569      4.975633
      0.392157      0.929930      0.002273     -0.112677      0.000000       -112.577664        116.943158      8.445781      3.089712     -0.204569      4.975633
      0.401961      0.929943     -0.002583     -0.086416      0.000000       -116.232602        117.535527      8.730799      3.222234     -0.204569      4.975633
      0.411765      0.930162     -0.006171     -0.060931      0.000000       -119.801600        118.132364      9.015854      3.354788     -0.204569      4.975633
      0.421569      0.930526     -0.008560     -0.037433      0.000000       -123.156058        118.740263      9.300999      3.487425     -0.204569      4.975633
      0.431373      0.930979     -0.009870     -0.016801      0.000000       -126.201537        119.363868      9.586272      3.620177     -0.204569      4.975633
      0.441176      0.931473     -0.010255      0.000395      0.000000       -128.875201        120.006042      9.871690      3.753065     -0.204569      4.975633
      0.450980      0.931968     -0.009892      0.013874      0.000000       -131.144506        120.668024     10.157262      3.886095     -0.204569      4.975633
      0.460784      0.932429     -0.008962      0.023629      0.000000       -133.005689        121.349618     10.442980      4.019262     -0.204569      4.975633
      0.470588      0.932836     -0.007644      0.029889      0.000000       -134.481078        122.049421     10.728832      4.152556     -0.204569      4.975633
      0.480392      0.933171     -0.006097      0.033075      0.000000       -135.614855        122.765099     11.014798      4.285957     -0.204569      4.975633
      0.490196      0.933429     -0.004458      0.033748      0.000000       -136.467462        123.493674     11.300855      4.419445     -0.204569      4.975633
      0.500000      0.933607     -0.002835      0.032546      0.000000       -137.109318        124.231822     11.586978      4.552995     -0.204569      4.975633
      0.509804      0.933707     -0.001302      0.030129      0.000000       -137.614660        124.976128     11.873144      4.686586     -0.204569      4.975633
      0.519608      0.933736      0.000095      0.027130      0.000000       -138.056327        125.723295     12.159330      4.820196     -0.204569      4.975633
      0.529412      0.933700      0.001345      0.024128      0.000000       -138.502027        126.470281     12.445515      4.953805     -0.204569      4.975633
      0.539216      0.933607      0.002458      0.021629      0.000000       -139.012333        127.214363     12.731679      5.087394     -0.204569      4.975633
      0.549020      0.933462      0.003470      0.020065      0.000000       -139.640348        127.953137     13.017807      5.220949     -0.204569      4.975633
      0.558824      0.933269      0.004436      0.019804      0.000000       -140.432790        128.684455     13.303883      5.354456     -0.204569      4.975633
      0.568627      0.933029      0.005429      0.021168      0.000000       -141.432153        129.406320     13.589893      5.487899     -0.204569      4.975633
      0.578431      0.932738      0.006533      0.024460      0.000000       -142.679552        130.116747     13.875821      5.621267     -0.204569      4.975633
      0.588235      0.932388      0.007851      0.029987      0.000000       -144.217933        130.813602     14.161652      5.754541     -0.204569      4.975633
      0.598039      0.931966      0.009500      0.038086      0.000000       -146.095279        131.494429     14.447364      5.887705     -0.204569      4.975633
      0.607843      0.931453      0.011615      0.049148      0.000000       -148.367472        132.156270     14.732935      6.020733     -0.204569      4.975633
      0.617647      0.930823      0.014351      0.063635      0.000000       -151.100370        132.795494     15.018330      6.153595     -0.204569      4.975633
      0.627451      0.930040      0.017888      0.082084      0.000000       -154.370501        133.407660     15.303510      6.286250     -0.204569      4.975633
      0.637255      0.929062      0.022433      0.105099      0.000000       -158.263631        133.987413     15.588422      6.418646     -0.204569      4.975633
      0.647059      0.927832      0.028226      0.133323      0.000000       -162.870287        134.528475     15.872996      6.550713     -0.204569      4.975633
      0.656863      0.926284      0.035535      0.167378      0.000000       -168.277362        135.023746     16.157147      6.682362     -0.204569      4.975633
      0.666667      0.924336      0.044659      0.207780      0.000000       -174.555327        135.465587     16.440764      6.813480     -0.204569      4.975633
      0.676471      0.921893      0.055915      0.254818      0.000000       -181.741540        135.846284     16.723711      6.943918     -0.204569      4.975633
