             t             r           psi            cs            qs                 p               sig             A             V            Q2             S
      0.000000      0.000000     -1.570796     -0.341441      0.000000         -3.214855          4.707771      0.000000      0.000000      0.133360      6.763848
      0.009804      0.066306     -1.547693     -0.360832      0.000000         -3.220611          4.540969      0.013814      0.000005      0.133360      6.763848
      0.019608      0.132575     -1.522814     -0.390391      0.000000         -3.242027          4.310172      0.055248      0.000087      0.133360      6.763848
      0.029412      0.198761     -1.495779     -0.426236      0.000000         -3.283177          4.087072      0.124278      0.000452      0.133360      6.763848
      0.039216      0.264805     -1.466086     -0.471092      0.000000         -3.350498          3.869852      0.220857      0.001476      0.133360      6.763848
      0.049020      0.330630     -1.433015     -0.528914      0.000000         -3.453318          3.656939      0.344911      0.003735      0.133360      6.763848
      0.058824      0.396132     -1.395521     -0.605752      0.000000         -3.605517          3.447101      0.496328      0.008055      0.133360      6.763848
      0.068627      0.461164     -1.352051     -0.711143      0.000000         -3.828305          3.239651      0.674944      0.015582      0.133360      6.763848
      0.078431      0.525507     -1.300242     -0.860498      0.000000         -4.154972          3.034854      0.880522      0.027897      0.133360      6.763848
      0.088235      0.588822     -1.236408     -1.079113      0.000000         -4.639056          2.834774      1.112710      0.047186      0.133360      6.763848
      0.098039      0.650547     -1.154703     -1.407994      0.000000         -5.367603          2.645049      1.370971      0.076503      0.133360      6.763848
      0.107843      0.709708     -1.045913     -1.907210      0.000000         -6.477636          2.478726      1.654461      0.120127      0.133360      6.763848
      0.117647      0.764556     -0.896728     -2.630098      0.000000         -8.148346          2.364251      1.961781      0.183843      0.133360      6.763848
      0.127451      0.812048     -0.694002     -3.476134      0.000000        -10.434158          2.359205      2.290554      0.274268      0.133360      6.763848
      0.137255      0.847844     -0.445032     -3.887853      0.000000        -12.662516          2.556828      2.636836      0.395114      0.133360      6.763848
      0.147059      0.868689     -0.203897     -3.196499      0.000000        -13.103073          3.030444      2.994964      0.540882      0.133360      6.763848
      0.156863      0.876115     -0.035840     -1.853120      0.000000        -11.135425          3.719508      3.358836      0.698588      0.133360      6.763848
      0.166667      0.875312      0.047830     -0.748910      0.000000         -8.436473          4.463616      3.723895      0.858457      0.133360      6.763848
      0.176471      0.871041      0.074057     -0.112650      0.000000         -6.478668          5.151801      4.087765      1.017010      0.133360      6.763848
      0.186275      0.866153      0.070265      0.183885      0.000000         -5.570052          5.755391      4.449658      1.173749      0.133360      6.763848
      0.196078      0.862000      0.053956      0.284646      0.000000         -5.492654          6.286243      4.809640      1.328951      0.133360      6.763848
      0.205882      0.859061      0.034751      0.282922      0.000000         -5.957133          6.766111      5.168137      1.483028      0.133360      6.763848
      0.215686      0.857348      0.017479      0.233163      0.000000         -6.732070          7.215155      5.525670      1.636376      0.133360      6.763848
      0.225490      0.856654      0.004188      0.166712      0.000000         -7.653795          7.649134      5.882711      1.789345      0.133360      6.763848
      0.235294      0.856694     -0.004662      0.101350      0.000000         -8.611875          8.079327      6.239626      1.942216      0.133360      6.763848
      0.245098      0.857183     -0.009489      0.046454      0.000000         -9.535572          8.513106      6.596660      2.095185      0.133360      6.763848
      0.254902      0.857882     -0.011142      0.005900      0.000000        -10.384572          8.954616      6.953949      2.248368      0.133360      6.763848
      0.264706      0.858612     -0.010596     -0.020059      0.000000        -11.142299          9.405457      7.311541      2.401811      0.133360      6.763848
      0.274510      0.859259     -0.008762     -0.033366      0.000000        -11.809985          9.865380      7.669422      2.555504      0.133360      6.763848
      0.284314      0.859763     -0.006384     -0.037028      0.000000        -12.400765         10.332970      8.027545      2.709407      0.133360      6.763848
      0.294118      0.860106     -0.003993     -0.034262      0.000000        -12.934000         10.806242      8.385844      2.863464      0.133360      6.763848
      0.303922      0.860299     -0.001918     -0.027929      0.000000        -13.430447         11.283123      8.744254      3.017618      0.133360      6.763848
      0.313725      0.860371     -0.000318     -0.020255      0.000000        -13.908816         11.761771      9.102718      3.171819      0.133360      6.763848
      0.323529      0.860353      0.000772     -0.012765      0.000000        -14.383841         12.240746      9.461192      3.326029      0.133360      6.763848
